,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0_y_x,Unnamed: 0.1_x,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,Unnamed: 0.1_y,time(millisecond),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
46,180.000000,51.518119,5.855255,45.387360,240.113937,0.000000,7.799771,1.000000,0.000000,0.000000,0.943899,22.715647,0.000000,2020-09-29 12:03:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.000000,1601380995.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,30.916999,109.223378,50.000000,0.266667,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1884,1878,283648,51.518001,5.855363,171.965229,163.959979,90.419950,270.507392,0,19.375502,939.940975,17,0,0,279.444400,180.902237,35.248806,3788.517182,-0.894776,-1.565858,0.000000,242.800000,-0.200000,3.200000,0,0,1024,1024,1024,1024,0,0,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,270.507392,171.965229,6,P-GPS,0.000000,2020-09-29 14:03:15,82.450653
122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:01:14,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,22316.000000,22316.000000,1601380874.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522123,5.868238,87.261606,125.797649,-0.511842,10.308860,-28.360764,0.526397,0.224985,0.025636,0.131004,-0.679553,0.000000,0.017148,0.010289,0.436681,0.995633,0.000000,0.004367,0.017467,0.484716,0.013100,0.484716,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,1601380874.000000,0.000000,0.000000,FHSS,186.000000,2440000000.000000,1601390540422472.000000,1601391376248665.000000,136.700000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1079,1079,163446,51.522788,5.868521,168.323496,158.874677,91.863520,266.865659,0,19.006698,2542.575541,16,0,0,275.313822,176.771659,35.248806,3788.517182,-1.118470,-1.565858,0.000000,240.100000,-0.500000,2.600000,0,0,1024,1024,1024,1024,0,0,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,266.865659,168.323496,6,P-GPS,0.000000,2020-09-29 14:01:14,81.340653
82,425.000000,51.520826,5.860333,17.335574,297.226501,0.000000,11.194218,0.000000,1.000000,0.000000,0.989825,17.862031,0.000000,2020-09-29 12:08:31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.000000,1601381311.000000,0.000000,1.000000,FHSS,191.000000,2440000000.000000,1601370481734079.000000,1601391812835630.000000,328.500000,0.200000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4035,4042,600403,51.520816,5.860079,29.589896,16.860237,95.144360,128.132059,0,25.463759,547.001330,15,0,0,279.444400,180.902237,46.547142,4866.765248,0.000000,-2.460634,0.447388,275.100000,-7.000000,-6.400000,0,0,1024,1024,1024,1024,0,0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,128.132059,29.589896,6,P-GPS,0.000000,2020-09-29 14:08:31,39.054652
174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:06:21,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,76583.500000,76583.500000,1601381181.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522003,5.868587,84.096607,152.930429,-3.333040,9.775456,-30.536834,0.500631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.014286,0.564286,0.000000,0.421429,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,250.000000,1601381181.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,11001.000000,20.370050,124.938060,170.000000,0.600000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3122,3125,469764,51.516890,5.849871,164.045281,159.288063,87.171919,262.587444,0,34.162100,2206.971855,15,0,0,279.444400,180.902237,36.483149,4866.765248,1.789552,2.908022,0.000000,60.300000,3.600000,0.400000,0,0,1024,1024,1024,1024,0,0,52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,262.587444,164.045281,6,P-GPS,0.000000,2020-09-29 14:06:21,80.036653
158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:04:51,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,61611.000000,61611.000000,1601381091.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522054,5.868553,97.906075,130.941916,-2.361501,9.152939,-30.563134,0.458877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.011299,0.615819,0.000000,0.372881,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,197.000000,1601381091.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,11001.000000,18.243530,8.322538,217.000000,0.833333,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2530,2527,380093,51.514016,5.844281,170.912079,162.611554,90.715226,269.454242,0,21.404518,3832.775713,15,0,0,279.444400,180.902237,35.248806,3832.775713,-1.118470,-1.789552,0.223694,240.500000,-1.100000,3.500000,0,0,1024,1024,1024,1024,0,0,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,269.454242,170.912079,6,P-GPS,0.000000,2020-09-29 14:04:51,82.129653
102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 11:59:15,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,8482.500000,8482.500000,1601380755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522051,5.868631,81.236154,151.000755,-4.851035,9.865003,-30.327173,0.507481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.010753,0.494624,0.000000,0.494624,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,22.000000,1601380755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.002832,107.371857,562.000000,0.197621,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,310,310,44346,51.520482,5.861461,168.333339,156.456698,94.291342,266.875502,0,19.266608,734.212622,15,0,0,269.132720,170.590557,35.248806,821.102388,-1.789552,-0.894776,0.000000,206.500000,4.500000,-7.000000,0,0,1024,1024,1024,1024,0,0,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,266.875502,168.333339,6,P-GPS,0.000000,2020-09-29 13:59:15,81.343653
70,407.000000,51.519732,5.859362,22.077004,213.757370,0.000000,11.163597,0.000000,1.000000,0.000000,0.975826,17.680277,0.000000,2020-09-29 12:08:09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.000000,1601381289.000000,0.000000,0.000000,FHSS,193.000000,2440000000.000000,1601391171323575.000000,1601391790085821.000000,335.400000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3873,3872,577716,51.519770,5.859248,60.610238,63.005251,80.019688,159.152401,0,31.157890,174.945544,15,0,0,279.444400,180.902237,41.996535,4866.765248,-2.460634,-1.118470,-1.342164,215.300000,34.200000,-46.800000,0,0,1024,1024,1024,1024,0,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,159.152401,60.610238,6,P-GPS,0.000000,2020-09-29 14:08:09,48.509652
97,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 11:58:46,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2882.000000,2882.000000,1601380726.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522119,5.868530,92.131731,138.756378,-3.845908,9.689176,-29.635459,0.488205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.010695,0.529412,0.016043,0.443850,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,1601380726.000000,0.000000,0.000000,FHSS,188.000000,2440000000.000000,1601390327937672.000000,1601391228220964.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,118,115,14977,51.519792,5.857460,164.921265,158.293968,89.041998,263.463428,0,18.597114,236.348433,15,0,0,264.024452,165.482289,20.710754,236.348433,1.118470,-1.565858,0.000000,305.400000,1.300000,24.800000,0,0,1024,1024,1024,1024,0,0,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,263.463428,164.921265,6,P-GPS,0.000000,2020-09-29 13:58:46,80.303653
126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:01:36,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,26820.500000,26820.500000,1601380896.000000,0.000000,2207.864130,-0.076638,1.633345,0.057769,-0.433930,0.000000,51.522128,5.868512,86.917186,143.748308,-3.169205,9.366652,-29.870728,0.510247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.010870,0.532609,0.000000,0.451087,0.005435,0.000000,0.000000,0.994565,0.000000,0.000000,86.000000,1601380896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.075779,80.436788,558.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,1601380896.000000,0.000000,1.000000,FHSS,185.000000,2440000000.000000,1601370481734079.000000,1601391395528087.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1230,1227,185069,51.521942,5.866360,169.094494,159.940950,91.568244,267.636657,0,19.726232,1966.919354,16,0,0,275.313822,176.771659,35.248806,3788.517182,-1.118470,-1.789552,0.000000,242.600000,0.500000,5.100000,0,0,1024,1024,1024,1024,0,0,78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,267.636657,169.094494,6,P-GPS,0.000000,2020-09-29 14:01:36,81.575653
7,115.000000,51.521170,5.864924,47.084265,245.164200,0.000000,8.605569,1.000000,0.000000,0.000000,0.999634,26.090367,0.000000,2020-09-29 12:01:51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,1601380911.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,0.000000,8.065414,31.606023,703.000000,0.466667,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000000,1601380911.000000,0.000000,1.000000,FHSS,185.000000,2440000000.000000,1601370481734079.000000,1601391413212178.000000,167.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1331,1331,200359,51.521304,5.864601,170.295281,160.551186,92.158796,268.837444,0,20.666775,1507.447555,16,0,0,275.313822,176.771659,35.248806,3788.517182,-0.894776,-1.789552,0.000000,245.700000,-0.200000,3.900000,0,0,1024,1024,1024,1024,0,0,75,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,268.837444,170.295281,6,P-GPS,0.000000,2020-09-29 14:01:51,81.941653
148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:04:00,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,52303.000000,52303.000000,1601381040.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521989,5.868381,94.899314,136.674142,-4.318734,9.648721,-29.458887,0.503713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.009950,0.532338,0.004975,0.447761,0.000000,0.000000,0.004975,1.000000,0.000000,0.000000,170.000000,1601381040.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,0.000000,14.397247,25.212050,339.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2190,2190,329354,51.516153,5.850179,172.801843,162.860898,92.355646,271.344006,0,20.905860,2285.685769,17,0,0,279.444400,180.902237,35.248806,3788.517182,-1.118470,-1.789552,0.000000,247.000000,-3.200000,4.300000,0,0,1024,1024,1024,1024,0,0,59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,271.344006,172.801843,6,P-GPS,0.000000,2020-09-29 14:04:00,82.705653
