,total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen
135,1601380971,2020-09-29 12:02:51,0.0,0.0,0.0,0.0,0.0,0.0,16.679949,28.896567,260.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
136,1601380971,2020-09-29 12:02:51,738063.6,51.519137,5.857951,31.0,1.0,0.0,18.445015,28.896567,212.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
137,1601380977,2020-09-29 12:02:57,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.656277,80.76146899999998,261.0,0.185925,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
138,1601380977,2020-09-29 12:02:57,0.0,0.0,0.0,0.0,0.0,0.0,11.109983,80.76146899999998,495.0,0.2431179999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
139,1601380979,2020-09-29 12:02:59,738063.6,51.519137,5.857951,31.0,1.0,0.0,23.370077,15.215394,120.0,0.208717,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
140,1601380983,2020-09-29 12:03:03,738063.6,51.519137,5.857951,31.0,2.0,11001.0,27.631889,26.058346,73.0,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,1601380983,2020-09-29 12:03:03,0.0,0.0,0.0,0.0,0.0,0.0,6.462094,26.058346,846.0,0.333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
142,1601380986,2020-09-29 12:03:06,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.240117,80.446223,307.0,0.333333,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,1601380986,2020-09-29 12:03:06,0.0,0.0,0.0,0.0,0.0,0.0,14.007194,80.446223,354.0,0.185685,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
144,1601380986,2020-09-29 12:03:06,0.0,0.0,0.0,0.0,0.0,0.0,12.964181,80.446223,400.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
145,1601380989,2020-09-29 12:03:09,0.0,0.0,0.0,0.0,0.0,0.0,8.043382000000001,101.894292,705.0,0.213689,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
146,1601380989,2020-09-29 12:03:09,0.0,0.0,0.0,0.0,0.0,0.0,12.506619,101.894292,421.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
147,1601380989,2020-09-29 12:03:09,738063.6,51.519137,5.857951,31.0,1.0,20000.0,18.920507,101.894292,201.0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
148,1601380991,2020-09-29 12:03:11,738063.6,51.519137,5.857951,31.0,2.0,11001.0,24.437882,99.340251,106.0,0.933333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,1601380995,2020-09-29 12:03:15,738063.6,51.519137,5.857951,31.0,3.0,0.0,30.916999,109.223378,50.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150,1601380995,2020-09-29 12:03:15,0.0,0.0,0.0,0.0,0.0,9000.0,27.895626,109.223378,71.0,0.633333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
151,1601380995,2020-09-29 12:03:15,0.0,0.0,0.0,0.0,0.0,0.0,29.329814,109.223378,60.0,0.4333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
152,1601380998,2020-09-29 12:03:18,738063.6,51.519137,5.857951,31.0,1.0,0.0,17.137976000000002,94.442203,247.0,0.149947,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
153,1601380998,2020-09-29 12:03:18,0.0,0.0,0.0,0.0,0.0,0.0,9.041704,94.442203,628.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
154,1601381000,2020-09-29 12:03:20,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1601381004,2020-09-29 12:03:24,0.0,0.0,0.0,0.0,0.0,0.0,19.449967,27.682711,189.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
156,1601381004,2020-09-29 12:03:24,738063.6,51.519137,5.857951,31.0,3.0,11001.0,31.246304,27.682711,48.0,0.533333,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,1601381006,2020-09-29 12:03:26,738063.6,51.519137,5.857951,31.0,1.0,0.0,23.227187,19.358638,122.0,0.208697,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
158,1601381009,2020-09-29 12:03:29,738063.6,51.519137,5.857951,31.0,2.0,11001.0,22.282234,-12.021651,136.0,0.933333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,1601381013,2020-09-29 12:03:33,738063.6,51.519137,5.857951,31.0,3.0,0.0,12.407626,-1.914867,426.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
160,1601381013,2020-09-29 12:03:33,0.0,0.0,0.0,0.0,0.0,0.0,9.036496,-1.914867,629.0,0.2884239999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
161,1601381013,2020-09-29 12:03:33,0.0,0.0,0.0,0.0,0.0,0.0,8.351726,-1.914867,680.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
162,1601381025,2020-09-29 12:03:45,0.0,0.0,0.0,0.0,0.0,0.0,17.043148000000002,17.180324,250.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
163,1601381025,2020-09-29 12:03:45,738063.6,51.519137,5.857951,31.0,1.0,11001.0,23.32379,17.180324,121.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,1601381025,2020-09-29 12:03:45,0.0,0.0,0.0,0.0,0.0,0.0,9.207904,17.180324,616.0,0.208288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
165,1601381027,2020-09-29 12:03:47,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1601381030,2020-09-29 12:03:50,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1601381034,2020-09-29 12:03:54,738063.6,51.519137,5.857951,31.0,1.0,0.0,10.598086,-10.904718,525.0,0.193715,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
168,1601381034,2020-09-29 12:03:54,0.0,0.0,0.0,0.0,0.0,0.0,9.962389,-10.904718,565.0,0.4333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
169,1601381036,2020-09-29 12:03:56,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1601381040,2020-09-29 12:04:00,738063.6,51.519137,5.857951,31.0,3.0,0.0,14.397247,25.21205,339.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
171,1601381040,2020-09-29 12:04:00,0.0,0.0,0.0,0.0,0.0,0.0,7.764074000000001,25.21205,728.0,0.187413,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
172,1601381043,2020-09-29 12:04:03,738063.6,51.519137,5.857951,31.0,1.0,20000.0,24.741928,19.600009,103.0,0.566667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
173,1601381043,2020-09-29 12:04:03,0.0,0.0,0.0,0.0,0.0,0.0,9.173016,19.600009,619.0,0.222669,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
174,1601381045,2020-09-29 12:04:05,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1601381049,2020-09-29 12:04:09,738063.6,51.519137,5.857951,31.0,3.0,0.0,13.056035,-11.234543,396.0,0.176875,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
176,1601381049,2020-09-29 12:04:09,0.0,0.0,0.0,0.0,0.0,0.0,7.8014,-11.234543,725.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
177,1601381052,2020-09-29 12:04:12,0.0,0.0,0.0,0.0,0.0,0.0,14.445648,106.796723,337.0,0.175548,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178,1601381052,2020-09-29 12:04:12,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.847914,106.796723,361.0,0.207929,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
179,1601381054,2020-09-29 12:04:14,738063.6,51.519137,5.857951,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1601381058,2020-09-29 12:04:18,738063.6,51.519137,5.857951,31.0,3.0,0.0,14.457912,80.545079,336.0,0.207779,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181,1601381058,2020-09-29 12:04:18,0.0,0.0,0.0,0.0,0.0,0.0,12.262634,80.545079,433.0,0.259853,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
182,1601381061,2020-09-29 12:04:21,738063.6,51.519137,5.857951,31.0,1.0,0.0,21.489743,14.978517000000002,149.0,0.208717,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
183,1601381061,2020-09-29 12:04:21,0.0,0.0,0.0,0.0,0.0,0.0,7.267524000000001,14.978517000000002,771.0,0.225813,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
184,1601381063,2020-09-29 12:04:23,738063.6,51.519137,5.857951,31.0,2.0,11001.0,14.223833,83.741895,346.0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185,1601381066,2020-09-29 12:04:26,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.011512,80.669591,281.0,0.2159039999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
186,1601381070,2020-09-29 12:04:30,738063.6,51.519137,5.857951,31.0,1.0,0.0,19.379834,21.500888,191.0,0.175472,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
187,1601381070,2020-09-29 12:04:30,0.0,0.0,0.0,0.0,0.0,0.0,9.206402,21.500888,616.0,0.193715,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
188,1601381072,2020-09-29 12:04:32,738063.6,51.519137,5.857951,31.0,2.0,11001.0,13.109385,93.275855,393.0,0.766667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,1601381075,2020-09-29 12:04:35,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.036847,80.957732,280.0,0.214775,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
190,1601381078,2020-09-29 12:04:38,738063.6,51.519137,5.857951,31.0,1.0,0.0,17.0607,16.599755,249.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
191,1601381081,2020-09-29 12:04:41,738063.6,51.519137,5.857951,31.0,2.0,11001.0,16.71483,146.837692,259.0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192,1601381084,2020-09-29 12:04:44,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1601381088,2020-09-29 12:04:48,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.903067000000002,107.783401,359.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
194,1601381088,2020-09-29 12:04:48,0.0,0.0,0.0,0.0,0.0,0.0,11.943052,107.783401,450.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
195,1601381091,2020-09-29 12:04:51,0.0,0.0,0.0,0.0,0.0,0.0,10.605897,8.322538,525.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
196,1601381091,2020-09-29 12:04:51,0.0,0.0,0.0,0.0,0.0,0.0,9.129949,8.322538,622.0,0.4333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
197,1601381091,2020-09-29 12:04:51,738063.6,51.519137,5.857951,31.0,2.0,11001.0,18.24353,8.322538,217.0,0.833333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
198,1601381093,2020-09-29 12:04:53,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1601381097,2020-09-29 12:04:57,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.627193,27.004582,262.0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
200,1601381097,2020-09-29 12:04:57,0.0,0.0,0.0,0.0,0.0,0.0,8.296412,27.004582,685.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
201,1601381100,2020-09-29 12:05:00,738063.6,51.519137,5.857951,31.0,2.0,1.0,12.454583,7.451364999999999,424.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,1601381100,2020-09-29 12:05:00,0.0,0.0,0.0,0.0,0.0,0.0,11.482698,7.451364999999999,474.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
203,1601381102,2020-09-29 12:05:02,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1601381106,2020-09-29 12:05:06,0.0,0.0,0.0,0.0,0.0,0.0,8.669367,18.465038,656.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,1601381106,2020-09-29 12:05:06,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.271964,18.465038,386.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
206,1601381106,2020-09-29 12:05:06,0.0,0.0,0.0,0.0,0.0,0.0,9.557132,18.465038,592.0,0.188479,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,1601381112,2020-09-29 12:05:12,0.0,0.0,0.0,0.0,0.0,0.0,9.965538,122.217133,565.0,0.3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
208,1601381112,2020-09-29 12:05:12,738063.6,51.519137,5.857951,31.0,3.0,0.0,12.835114,122.217133,406.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
209,1601381114,2020-09-29 12:05:14,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.829653,141.29983700000005,362.0,0.466667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
210,1601381121,2020-09-29 12:05:21,738063.6,51.519137,5.857951,31.0,3.0,1.0,31.093602,27.134503,49.0,0.22807,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,1601381121,2020-09-29 12:05:21,0.0,0.0,0.0,0.0,0.0,0.0,15.324807,27.134503,304.0,0.4333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
212,1601381121,2020-09-29 12:05:21,0.0,0.0,0.0,0.0,0.0,0.0,6.42191,27.134503,850.0,0.2333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
213,1601381124,2020-09-29 12:05:24,738063.6,51.519137,5.857951,31.0,1.0,20000.0,19.728103,16.663142999999998,183.0,0.666667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
214,1601381124,2020-09-29 12:05:24,0.0,0.0,0.0,0.0,0.0,0.0,8.015573,16.663142999999998,707.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
215,1601381129,2020-09-29 12:05:29,738063.6,51.519137,5.857951,31.0,3.0,0.0,8.793888,122.214737,646.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
216,1601381132,2020-09-29 12:05:32,738063.6,51.519137,5.857951,31.0,1.0,0.0,20.435406,12.181465,169.0,0.208717,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
217,1601381139,2020-09-29 12:05:39,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.401525,80.516288,302.0,0.186274,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
218,1601381139,2020-09-29 12:05:39,0.0,0.0,0.0,0.0,0.0,0.0,11.339493,80.516288,482.0,0.176182,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
219,1601381142,2020-09-29 12:05:42,738063.6,51.519137,5.857951,31.0,1.0,0.0,22.356876,18.863447,135.0,0.208697,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
220,1601381142,2020-09-29 12:05:42,0.0,0.0,0.0,0.0,0.0,0.0,10.117207,18.863447,555.0,0.163249,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
221,1601381142,2020-09-29 12:05:42,0.0,0.0,0.0,0.0,0.0,0.0,9.403743,18.863447,603.0,0.1530359999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
222,1601381145,2020-09-29 12:05:45,738063.6,51.519137,5.857951,31.0,2.0,11001.0,17.312651000000002,117.91663,242.0,0.566667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,1601381145,2020-09-29 12:05:45,0.0,0.0,0.0,0.0,0.0,0.0,9.867961,117.91663,571.0,0.217573,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
224,1601381147,2020-09-29 12:05:47,738063.6,51.519137,5.857951,31.0,3.0,1.0,14.100910999999998,80.57307800000002,351.0,0.241113,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,1601381151,2020-09-29 12:05:51,0.0,0.0,0.0,0.0,0.0,0.0,8.962034,-2.458137,634.0,0.196751,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
226,1601381151,2020-09-29 12:05:51,0.0,0.0,0.0,0.0,0.0,0.0,18.689912,-2.458137,207.0,0.175472,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227,1601381151,2020-09-29 12:05:51,738063.6,51.519137,5.857951,31.0,1.0,1.0,12.46825,-2.458137,423.0,0.4333329999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,1601381153,2020-09-29 12:05:53,738063.6,51.519137,5.857951,31.0,2.0,11001.0,20.761645,107.008873,163.0,0.733333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,1601381157,2020-09-29 12:05:57,738063.6,51.519137,5.857951,31.0,3.0,1.0,17.032061,134.631406,250.0,0.366667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,1601381157,2020-09-29 12:05:57,0.0,0.0,0.0,0.0,0.0,0.0,12.041574,134.631406,445.0,0.3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
231,1601381160,2020-09-29 12:06:00,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.561789,109.649473,264.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
232,1601381160,2020-09-29 12:06:00,0.0,0.0,0.0,0.0,0.0,0.0,9.649411,109.649473,586.0,0.193623,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
233,1601381160,2020-09-29 12:06:00,0.0,0.0,0.0,0.0,0.0,0.0,9.548077,109.649473,593.0,0.16029,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
234,1601381163,2020-09-29 12:06:03,0.0,0.0,0.0,0.0,0.0,0.0,7.172855,103.609598,779.0,0.193372,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
235,1601381163,2020-09-29 12:06:03,738063.6,51.519137,5.857951,31.0,2.0,1.0,27.11743400000001,103.609598,78.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,1601381166,2020-09-29 12:06:06,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.02795,-4.484548,315.0,0.16696,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
237,1601381166,2020-09-29 12:06:06,0.0,0.0,0.0,0.0,0.0,0.0,12.554439,-4.484548,419.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
238,1601381166,2020-09-29 12:06:06,0.0,0.0,0.0,0.0,0.0,0.0,12.461963,-4.484548,424.0,0.141002,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
239,1601381169,2020-09-29 12:06:09,738063.6,51.519137,5.857951,31.0,1.0,0.0,18.867131,30.205649,202.0,0.208717,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
240,1601381169,2020-09-29 12:06:09,0.0,0.0,0.0,0.0,0.0,0.0,14.800486,30.205649,323.0,0.147796,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
241,1601381169,2020-09-29 12:06:09,0.0,0.0,0.0,0.0,0.0,0.0,14.355621,30.205649,340.0,0.1545359999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
242,1601381172,2020-09-29 12:06:12,0.0,0.0,0.0,0.0,0.0,11000.0,8.622914999999999,96.661597,659.0,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
243,1601381172,2020-09-29 12:06:12,738063.6,51.519137,5.857951,31.0,2.0,1.0,21.510217,96.661597,149.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,1601381175,2020-09-29 12:06:15,0.0,0.0,0.0,0.0,0.0,0.0,13.434835,37.488303,379.0,0.16029,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
245,1601381175,2020-09-29 12:06:15,0.0,0.0,0.0,0.0,0.0,0.0,12.951371,37.488303,400.0,0.16029,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
246,1601381175,2020-09-29 12:06:15,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.569791,37.488303,264.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
247,1601381178,2020-09-29 12:06:18,0.0,0.0,0.0,0.0,0.0,0.0,17.521663,28.233927,236.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
248,1601381178,2020-09-29 12:06:18,0.0,0.0,0.0,0.0,0.0,0.0,15.010329999999998,28.233927,316.0,0.161227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
249,1601381178,2020-09-29 12:06:18,738063.6,51.519137,5.857951,31.0,1.0,0.0,21.292445,28.233927,153.0,0.160137,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
250,1601381181,2020-09-29 12:06:21,738063.6,51.519137,5.857951,31.0,2.0,11001.0,20.37005,124.93806,170.0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,1601381181,2020-09-29 12:06:21,0.0,0.0,0.0,0.0,0.0,0.0,10.069628,124.93806,558.0,0.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
252,1601381184,2020-09-29 12:06:24,738063.6,51.519137,5.857951,31.0,3.0,0.0,19.440918,7.316888,189.0,0.154222,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
253,1601381184,2020-09-29 12:06:24,0.0,0.0,0.0,0.0,0.0,0.0,19.417961,7.316888,190.0,0.16696,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
254,1601381184,2020-09-29 12:06:24,0.0,0.0,0.0,0.0,0.0,0.0,19.533025,7.316888,187.0,0.154222,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
255,1601381187,2020-09-29 12:06:27,0.0,0.0,0.0,0.0,0.0,0.0,24.54554,22.529379,105.0,0.157095,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
256,1601381187,2020-09-29 12:06:27,0.0,0.0,0.0,0.0,0.0,0.0,24.304222,22.529379,108.0,0.154222,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
257,1601381187,2020-09-29 12:06:27,738063.6,51.519137,5.857951,31.0,1.0,0.0,22.419996,22.529379,134.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
258,1601381189,2020-09-29 12:06:29,738063.6,51.519137,5.857951,31.0,2.0,11001.0,20.37005,124.93806,170.0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,1601381189,2020-09-29 12:06:29,0.0,0.0,0.0,0.0,0.0,0.0,10.069628,124.93806,558.0,0.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
260,1601381192,2020-09-29 12:06:32,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1601381196,2020-09-29 12:06:36,738063.6,51.519137,5.857951,31.0,1.0,0.0,21.067859,24.904153,157.0,0.208717,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
262,1601381196,2020-09-29 12:06:36,0.0,0.0,0.0,0.0,0.0,11000.0,10.137924,24.904153,554.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
263,1601381202,2020-09-29 12:06:42,738063.6,51.519137,5.857951,31.0,3.0,0.0,11.829452,28.050472,456.0,0.2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
264,1601381202,2020-09-29 12:06:42,0.0,0.0,0.0,0.0,0.0,0.0,11.843152,28.050472,455.0,0.203821,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
265,1601381204,2020-09-29 12:06:44,738063.6,51.519137,5.857951,31.0,1.0,0.0,20.65656,27.747942,165.0,0.175472,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
266,1601381210,2020-09-29 12:06:50,738063.6,51.519137,5.857951,31.0,3.0,0.0,14.659734,86.031191,329.0,0.203566,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
267,1601381214,2020-09-29 12:06:54,0.0,0.0,0.0,0.0,0.0,0.0,9.308781,25.072685,609.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
268,1601381214,2020-09-29 12:06:54,738063.6,51.519137,5.857951,31.0,1.0,20000.0,17.000062,25.072685,251.0,0.533333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
269,1601381219,2020-09-29 12:06:59,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.630178,80.786468,294.0,0.1836809999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
270,1601381226,2020-09-29 12:07:06,738063.6,51.519137,5.857951,31.0,2.0,11000.0,10.380301,120.60643600000002,538.0,0.633333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
271,1601381226,2020-09-29 12:07:06,0.0,0.0,0.0,0.0,0.0,11000.0,9.683933,120.60643600000002,583.0,0.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
272,1601381226,2020-09-29 12:07:06,0.0,0.0,0.0,0.0,0.0,11000.0,8.899341,120.60643600000002,639.0,0.7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
273,1601381232,2020-09-29 12:07:12,738063.6,51.519137,5.857951,31.0,1.0,0.0,18.225011,26.428742,218.0,0.208805,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
