,datetime(utc),total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity
188,2020-09-29 13:58:42,1601387922.0,,44281.0,20.02848816,830.68670654,0.2575881,-97.10018209,,51.521546171120946,5.869978228289086,100.16452452752212,150.69880548492625,-0.7918430215634218,12.65714940097345,-25.182358452182893,0.6092431537758112,,,,,,,,
189,2020-09-29 13:58:43,1601387923.0,,46323.0,-8.061203005000001,620.637573245,1.055395415,-95.029957335,,51.52152613174927,5.869934194927113,100.14628645309037,151.96456254979591,-1.0883289755393584,12.253091437551019,-25.303922458746356,0.6037537975218659,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
190,2020-09-29 13:58:44,1601387924.0,,44945.0,-13.37487793,646.62905884,1.7665110899999998,-95.02669645,,51.52151963433628,5.869957431474926,101.61955757802359,147.27640570368732,-1.3290456332153393,12.119458227374633,-25.241374665899706,0.6011771334808259,,,,,,,,
191,2020-09-29 13:58:45,1601387925.0,,47138.3125,-10.431779067083333,2632.6102498375,0.5546838460416667,-50.96419020625,,51.52152651501433,5.86999708790831,98.0110229630086,150.167021464298,-2.8606194636676214,12.139177418022923,-25.632521632292264,0.5938019267621777,,,,,,,,
192,2020-09-29 13:58:46,1601387926.0,,45563.0,-64.54827881,2.65057468,42.59759491,-97.74517234,,51.52153761724719,5.869959623314607,96.9125210283427,155.97482287213484,-2.1140417567134833,12.184771771882023,-25.56058143241573,0.5950060514887641,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
193,2020-09-29 13:58:47,1601387927.0,,47847.0,-16.998001100000003,990.63562012,0.07228675,-85.88782087,,51.521491983605635,5.8699266802535215,96.06746028797184,152.56374466712677,-2.4296735943943664,12.342121924225351,-25.42851590447887,0.6053693430985916,,,,,,,,
194,2020-09-29 13:58:48,1601387928.0,,,,,,,,51.52148103897222,5.869918623777778,96.73490411608333,155.76728484294443,-1.551913293111111,12.354645604472221,-25.292599031944444,0.6115512621666667,,,,,,,,
195,2020-09-29 13:58:49,1601387929.0,,,,,,,,51.5214876797191,5.869907203848315,94.99572109174156,158.98352688019662,-0.7709323768820225,11.881371023651687,-25.423529796516853,0.6082898303089888,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
196,2020-09-29 13:58:50,1601387930.0,,,,,,,,51.52146804202778,5.86991348111111,96.03667660411112,155.03620686000002,0.22455104747222213,11.811262025888889,-25.450083012194444,0.6170920484722222,,,,,,,,
197,2020-09-29 13:58:51,1601387931.0,,49080.0,-28.42756653,485.11679077,-0.43381429,-81.52669106,,51.521488835210086,5.869961923921569,95.8961365437535,157.83328949515405,-1.1042851369187674,12.058475672857142,-25.300477687815125,0.6167276251260504,,,,,,,,
198,2020-09-29 13:58:52,1601387932.0,,,,,,,,51.52149927694677,5.869968479635854,95.85744992235293,157.20718659128852,-1.6550033351260505,12.400130329383753,-25.18551970207283,0.626454611512605,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
199,2020-09-29 13:58:53,1601387933.0,,49750.0,7.64936829,4681.44775391,37.03427947,-77.02669094,,51.521467607988505,5.86994451908046,93.69977901853449,159.92002849060344,-2.7213642325287357,12.392385458994253,-25.172009172327584,0.630930862816092,,,,,,,,
200,2020-09-29 13:58:54,1601387934.0,,48362.0,-12.31978607,524.5554504400001,1.0478622199999998,-86.0266962,,51.52149998994236,5.870014264438041,93.65369686377522,161.54019479631125,-2.967613229135447,12.52262043668588,-25.341976968674352,0.6321139557636888,,,,,,,,
201,2020-09-29 13:58:55,1601387935.0,,50436.333333333336,-29.002019246666663,440.77929687333335,1.2271774566666667,-86.02669119,,51.52152984005764,5.870040063573487,93.74309336268011,160.6053388138905,-3.136642507867435,13.072172701729107,-25.29236268608069,0.6369588605187321,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
202,2020-09-29 13:58:56,1601387936.0,,49195.2,-14.692141721999999,1356.241583252,3.844690378,-78.694274326,,51.521538395269125,5.870144440934845,94.06795373696885,159.52924854016996,-3.5025410532861185,12.870797158470255,-25.297447453569404,0.6371867273087819,,,,,,,,
203,2020-09-29 13:58:57,1601387937.0,,51129.0,-13.15486908,878.13116455,0.34759673,-90.52669131,,51.521550504375,5.870158870625,90.57258320519885,160.6516384656534,-3.9796873758522726,13.002363595852273,-25.118239273153407,0.6277030704545455,,,,,,,,
204,2020-09-29 13:58:58,1601387938.0,,,,,,,,51.52157284307692,5.870178211623932,89.45215089757835,164.97762369438746,-2.4856879056125356,12.95354178065527,-25.10494194202279,0.6303678338176638,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
205,2020-09-29 13:58:59,1601387939.0,,51828.0,-58.285005569999996,4.33138645,40.42072312,-79.276691,,51.52158858530435,5.870136032579711,89.46183032672464,167.01163670486957,-2.521274001043478,13.179588475101449,-25.01535054115942,0.634326987710145,,,,,,,,
206,2020-09-29 13:59:00,1601387940.0,,50542.25,-45.642616270000005,193.56520617249998,10.81037951,-84.080033695,,51.52160803423976,5.870135839122807,89.06719221230993,164.1997212143275,-2.1894476933040936,13.813366921432749,-24.996338961783625,0.6502156266959064,,,,,,,,
207,2020-09-29 13:59:01,1601387941.0,,51961.4,-15.802044676,1192.2362487799999,-2.01008985,8.473309441999993,,51.521594853931624,5.870121585299146,88.3569542659829,162.82715657698006,-3.053584851737892,13.912009924387466,-25.01468910612536,0.6449348296011396,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
208,2020-09-29 13:59:02,1601387942.0,,51452.8,-27.238728332,403.101641846,1.2606259119999998,-72.33101420400001,,51.52160229558659,5.870171651312849,90.62634757798882,165.48595433036314,-2.1922199743854747,13.687795875,-25.077560307597764,0.6273533082122905,,,,,,,,
209,2020-09-29 13:59:03,1601387943.0,,53189.0,-31.605519104000003,376.214239502,1.240283528,-75.22669089,,51.52160891991596,5.870168814733894,90.70530869070028,164.98093809313727,-2.119542429747899,13.806407515574229,-24.9533893789916,0.6230691992997198,,,,,,,,
210,2020-09-29 13:59:04,1601387944.0,,52071.333333333336,-48.84727478,226.51454615666663,9.055261176666667,-77.02669594,,51.52160364403955,5.870181999661017,89.90859141081921,163.34036298268362,-1.6445258808192091,14.20436262282486,-24.892073442881355,0.6309301251129944,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
211,2020-09-29 13:59:05,1601387945.0,,53171.5,-29.47637367,2163.203374145,6.5328396600000005,26.47330944,,51.52161702084033,5.870279468991597,90.03261349106442,162.97649386677872,-1.9298570977591036,14.057557043781513,-25.199749516386554,0.6261520973389355,,,,,,,,
212,2020-09-29 13:59:06,1601387946.0,,52768.0,-0.4700470000000001,4681.81445313,1.47892752,-63.52669557,,51.521603648199445,5.87034706767313,90.27162407113573,165.63951258185597,-1.7061460801662052,13.948451859501386,-25.18133293445983,0.622688989833795,,,,,,,,
213,2020-09-29 13:59:07,1601387947.0,,54475.0,-42.83141327,300.56692505,4.57513306,-72.52669081,,51.521597886741574,5.870281463342697,92.19549045070225,162.77970054365167,-2.538340849297753,13.89442095994382,-25.235416401348314,0.6202796659269663,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
214,2020-09-29 13:59:08,1601387948.0,,53452.5,-33.730354309999996,392.443847655,-0.3424179849999999,-66.72783049,,51.521600447931036,5.870205678477012,93.00873498692529,166.33824601761495,-1.7825206189080463,13.677528623706895,-25.266791332729884,0.6199890796551725,,,,,,,,
215,2020-09-29 13:59:09,1601387949.0,,55251.375,-18.97008991375,558.402885435,-0.171523595,-68.09293281625,,51.52159722231639,5.870256261073447,91.46587861398305,167.50261365717515,-2.236471653418079,13.755842012655368,-25.163216833418076,0.620193223841808,,,,,,,,
216,2020-09-29 13:59:10,1601387950.0,,54192.0,1.84531403,936.66583252,0.07266109,-73.7376627,,51.52162320763006,5.870309151387284,91.46521462372833,161.81003047395956,-2.0904835460115607,13.554156793439306,-25.372256107919075,0.6219814757803468,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
217,2020-09-29 13:59:11,1601387951.0,,56040.0,-73.81031799,3.13894677,-5.25292219,-54.52669031,,51.521655936783624,5.870288893479532,91.54913075549707,161.59606060049708,-2.1831563325146197,13.861178930263156,-25.678919607894738,0.6134419950584795,,,,,,,,
218,2020-09-29 13:59:12,1601387952.0,,54944.8,-36.724165344,297.950243044,7.754108387999999,-54.520701612,,51.5216675731348,5.870300652507837,93.17555876,157.47249213514107,-1.5475860066771159,14.053418316677115,-26.127139781849532,0.6035278640438871,,,,,,,,
219,2020-09-29 13:59:13,1601387953.0,,56728.0,-42.75918579,278.88037109,2.58564175,-63.52669056,,51.52166563109034,5.870329222492212,92.28459994121495,162.5955493285358,-2.486337642647975,13.989596281713396,-26.031289406666666,0.6022263584735202,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
220,2020-09-29 13:59:14,1601387954.0,,55662.5,-48.395401,137.28391278,10.22661298,-50.02669519,,51.52165492637195,5.870352356432927,94.08013081606707,160.83046611131098,-1.4540987369207317,13.996540878810976,-25.96031806515244,0.5988066377134147,,,,,,,,
221,2020-09-29 13:59:15,1601387955.0,,57623.6,-15.15555369,2460.959716798,4.501063672,-45.52669006,,51.52161868946108,5.870360817185628,94.35493469637724,165.62903688161677,-1.4692232542514971,14.252693571377247,-25.8452626755988,0.596257271736527,,,,,,,,
222,2020-09-29 13:59:16,1601387956.0,,56420.0,-40.4447956075,235.524316075,4.6502967775,-48.965382925,,51.52162995601797,5.870328491437125,93.22884240802395,162.6921556841617,-1.0678988935628742,13.872701178293415,-25.709211098113773,0.5989439535928144,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
223,2020-09-29 13:59:17,1601387957.0,,58578.6,-30.552622986,406.48529663200003,-0.31078336799999995,-51.427259412,,51.521630775029415,5.8703936471176466,92.6227919024706,164.3529632445294,-1.046580377,13.667580167323528,-25.798201414705883,0.5922724059705883,,,,,,,,
224,2020-09-29 13:59:18,1601387958.0,,58735.166666666664,-39.13476498833333,71.25292189833334,-3.6973076149999997,108.07923026333333,,51.52163334591176,5.870416057882353,94.78494938782353,167.0060455365,-0.46104074752941177,13.683814795470589,-25.706703275647058,0.5974326985882353,,,,,,,,
225,2020-09-29 13:59:19,1601387959.0,,59373.333333333336,-44.17992401,167.98681958666666,1.7180501766666667,-48.52669014333333,,51.52163722279411,5.870382869735294,96.95808691723529,166.4742502862353,-0.830798978617647,13.606829525117647,-25.669974528794114,0.5944140658235294,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
226,2020-09-29 13:59:20,1601387960.0,,58119.0,-51.4496974925,484.90114081,14.030589215,-57.90169541,,51.52162471533334,5.870413672376812,94.84087680675363,163.69524713246378,0.39533033252173916,13.602861312521739,-25.544364144202902,0.5814723618550725,,,,,,,,
227,2020-09-29 13:59:21,1601387961.0,,60161.8,-24.2530365,1124.1676879880001,8.784155452,-50.774419611999996,,51.521623248551535,5.870417728077995,92.45829567557104,163.82340004356547,0.16346941203342616,13.79833691793872,-25.606747746768804,0.5695214202785515,,,,,,,,
228,2020-09-29 13:59:22,1601387962.0,,59040.8,-33.054899596,296.44067688,0.44003115600000003,-40.356752977999996,,51.52162700639889,5.87041579930748,93.2062972337673,160.93092372321328,1.3866641765650969,13.900712054875346,-25.464335275152354,0.5794686400554017,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
229,2020-09-29 13:59:23,1601387963.0,,61025.833333333336,-31.54721578,397.4758911133333,0.22796320666666667,-44.018775485,,51.52160623574586,5.870344930883978,93.25644560828731,162.1198028724033,0.9208039748342541,13.799715014668509,-25.256062997707183,0.5864338243093923,,,,,,,,
230,2020-09-29 13:59:24,1601387964.0,,,,,,,,51.521607521775955,5.870366013551913,97.24415131027322,164.2080293927049,2.192867203114754,13.453594971912567,-25.13458199860656,0.582278703579235,,,,,,,,
231,2020-09-29 13:59:25,1601387965.0,,61902.4,-26.937525938,375.94822998000006,-1.0523373599999999,-34.683219142,,51.521611197047875,5.8703776084574475,98.69786690861703,163.1936732874468,0.8684472476861703,13.447908685824467,-25.10335084228723,0.579293331462766,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
232,2020-09-29 13:59:26,1601387966.0,,60427.0,-81.19230652,2.74329805,-0.75546321,-72.52669582,,51.52160721183511,5.87040220893617,102.28229933912233,168.0864095925532,1.5872167489095745,13.27521653736702,-25.100999487127662,0.5743600766223405,,,,,,,,
233,2020-09-29 13:59:27,1601387967.0,,,,,,,,51.52159864766757,5.870400995549598,101.87464107093834,169.90078258742628,0.6700337169705093,13.30205734171582,-25.119117695764075,0.5760150634048257,,,,,,,,
234,2020-09-29 13:59:28,1601387968.0,,61068.5,-38.996032715,221.23705292,-1.22148179,-23.02669444,,51.521628665134415,5.870435577204301,101.92796587306451,172.5982238983602,1.082448763467742,13.308814681666666,-25.147582659005376,0.5764919805913978,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
235,2020-09-29 13:59:29,1601387969.0,,,,,,,,51.521659488306454,5.870392658709678,103.88499610346773,172.7510607952957,0.35036101336021497,13.290901517930108,-24.96206114370968,0.5633513253225807,,,,,,,,
236,2020-09-29 13:59:30,1601387970.0,,61583.0,-42.61486053,229.18984985,-3.73865046,-18.52669432,,51.5216789530303,5.870358544958679,104.42436061005509,168.86184580570247,0.17642780641873274,12.842817706528926,-25.003431451460056,0.5669090470798899,,,,,,,,
237,2020-09-29 13:59:31,1601387971.0,,,,,,,,51.52167579093922,5.870315669917127,104.23223455243094,171.87299082198896,-0.2902411018232044,12.52774253685083,-24.962230545414364,0.5691710399723757,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
238,2020-09-29 13:59:32,1601387972.0,,,,,,,,51.521707619157304,5.8702960891573035,104.67318701957866,172.20911617853932,-0.7210513703651686,12.037405976264044,-24.94825491730337,0.5604184382022471,,,,,,,,
239,2020-09-29 13:59:33,1601387973.0,,64017.75,-33.3960685725,203.613861085,1.05505828,-27.52668956,,51.52169318883523,5.870226953835227,103.4960187003125,170.8760014172159,-0.7985622139488636,11.912426916562499,-24.941383155823868,0.5605191433238637,,,,,,,,
240,2020-09-29 13:59:34,1601387974.0,,62987.28571428572,-16.213011604285715,861.0537719728571,-0.36034368857142857,21.99734515714286,,51.52168491659025,5.870218735902578,105.66031246882523,170.60782902653295,-0.18665741409742126,11.949197268338107,-24.853270183553008,0.565351145730659,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
241,2020-09-29 13:59:35,1601387975.0,,,,,,,,51.52168790210983,5.870183863901734,105.81778118858382,174.65286338005782,-0.06333891713872837,11.68811332950867,-24.94234868962428,0.553833323583815,,,,,,,,
242,2020-09-29 13:59:36,1601387976.0,,,,,,,,51.52166514521342,5.87007945875,107.98817756932927,173.5827188669512,-0.07849551009146336,11.324711504085366,-24.859795744786584,0.5638343278353658,,,,,,,,
243,2020-09-29 13:59:37,1601387977.0,,65152.333333333336,-35.83862559,214.89531962,-0.21331001666666663,-18.52668931,,51.52169859164983,5.870097218585859,105.18225983353535,165.08509467367003,0.3606295742087542,10.899191505925927,-25.315377386329967,0.5650360998316498,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
244,2020-09-29 13:59:38,1601387978.0,,63455.5,-31.60110855,229.137420655,1.0028666450000001,-22.945396445,,51.52175020007782,5.870143711556421,107.09759965719844,155.3411058114397,-0.19506935459143943,10.37707181070039,-26.198961399143972,0.5661853983268483,,,,,,,,
245,2020-09-29 13:59:39,1601387979.0,,65677.4,-39.845861818,180.90586524,3.7061452160000004,-20.02811508,,51.52175365920948,5.870102125612648,107.57155494778655,157.34120871640317,-1.0202685747826084,10.227994786916996,-26.148565631857707,0.5614582185375494,,,,,,,,
246,2020-09-29 13:59:40,1601387980.0,,63994.666666666664,-37.44481913333333,228.54366048333335,0.16630883666666668,-19.278054190000002,,51.521757591607845,5.870156735843138,108.98784216772549,153.8166421207843,-1.0567666025490197,10.00625940682353,-26.201003340509804,0.5466464223529413,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
247,2020-09-29 13:59:41,1601387981.0,,66265.66666666667,-30.86371104,237.81769816333335,0.2547878633333333,-18.85923588333333,,51.52178936697674,5.870149309379845,105.42998834341086,154.36596716310078,-1.7079400702325582,10.288753255891473,-25.974731371472867,0.534371816124031,,,,,,,,
248,2020-09-29 13:59:42,1601387982.0,,65039.5,-29.171674091666663,953.0123723350001,-0.5102249099999999,9.173054013333333,,51.521781916777776,5.870143420740741,101.46386991392592,153.86034933922224,-1.5465249284074074,10.04484005274074,-26.094711303851852,0.5199401354814815,,,,,,,,
249,2020-09-29 13:59:43,1601387983.0,,,,,,,,51.52177452907063,5.870081575799257,99.87304834858736,158.8667198840892,-1.2424831159479552,9.832480434795539,-26.206963450743494,0.5309604973605948,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
250,2020-09-29 13:59:44,1601387984.0,,67398.97727272728,-0.024614767727272637,4054.3338577806817,-4.0940522415909095,144.0869416793182,,51.52172039817204,5.870205177741935,97.5309640022939,157.52285389989248,-0.8444067838709678,10.009598126021507,-25.31898791129032,0.5249825008960572,,,,,,,,
251,2020-09-29 13:59:45,1601387985.0,,67518.61904761905,-13.266986302142858,2513.8006562740475,2.2660234926190475,-14.883833140476192,,51.52170467564286,5.870181885428571,97.64609379492857,148.34505231467858,-0.3755216617857142,10.39671781675,-25.317126247107144,0.5220633488928571,,,,,,,,
252,2020-09-29 13:59:46,1601387986.0,,68560.0,-2.659202575,3113.8367919949997,-5.27501315,143.47330518,,51.52174869748276,5.8701508393103445,95.98773571941379,152.4144820765862,-0.02025650279310334,10.41934113248276,-25.12211775951724,0.5138874402068966,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
253,2020-09-29 13:59:47,1601387987.0,,,,,,,,51.521710927649124,5.870050437403509,95.53402685929824,151.08834641414035,0.14491319940350889,10.636242412736841,-24.707288320491227,0.5273723405614035,,,,,,,,
254,2020-09-29 13:59:48,1601387988.0,,,,,,,,51.521714658727916,5.869947193109541,96.93063884932862,154.89789658399292,0.8065233480212013,10.325842747632509,-24.879039238869257,0.5382731704240282,,,,,,,,
255,2020-09-29 13:59:49,1601387989.0,,,,,,,,51.521721970196715,5.8698323165901645,92.88975017872131,156.0494071907869,0.03022681842622956,10.239076095803279,-24.75171445032787,0.5201137659344262,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
256,2020-09-29 13:59:50,1601387990.0,,67647.4,-19.292138672,2176.94338379,2.813416796,-32.02669469,,51.5217214253125,5.869796231875,93.85731004593751,158.22751250609377,0.10751654775000011,10.43480558553125,-24.59739489565625,0.5180822635,,,,,,,,
257,2020-09-29 13:59:51,1601387991.0,,,,,,,,51.521756137805646,5.869736187241379,94.06760317097178,150.03004252730406,-0.03932934673981202,10.548239891880877,-24.404963586144202,0.5452271777115988,,,,,,,,
258,2020-09-29 13:59:52,1601387992.0,,,,,,,,51.52177647347692,5.869741252061538,93.47427150972307,154.4791397693846,0.7475116322769229,10.584424351846154,-24.138941943815386,0.5522569023076923,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
259,2020-09-29 13:59:53,1601387993.0,,,,,,,,51.5217801752,5.869701268061538,92.1084130290154,157.2131741959077,1.0648693094461537,10.284963306676923,-24.26786362873846,0.5688056080615385,,,,,,,,
260,2020-09-29 13:59:54,1601387994.0,,,,,,,,51.521793653384144,5.869690021890244,92.3215006835061,152.64516422932928,-0.0610812617682927,10.300855513719512,-24.379079225731708,0.5844502539634147,,,,,,,,
261,2020-09-29 13:59:55,1601387995.0,,70400.77777777778,-9.17677964097222,2913.9647716951386,4.471545272777778,80.94484619819444,,51.52176411239264,5.869686132392638,93.41779005055216,149.03551660466258,-0.26161015644171776,10.060069718466258,-24.443889044509202,0.5979521160122699,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
262,2020-09-29 13:59:56,1601387996.0,,71934.0,-1.00538635,4262.13818359,-5.11706332,138.97330506,,51.52179320253164,5.869530363006329,96.07259179221519,157.50110411838608,-0.9290165028797469,9.42130707835443,-24.934732280443036,0.6140033493037974,,,,,,,,
263,2020-09-29 13:59:57,1601387997.0,,,,,,,,51.521808810295084,5.8694634839672135,97.08064507501639,160.65492919268854,-1.4303405864918033,9.179198140590163,-25.19000445508197,0.6250322043606558,,,,,,,,
264,2020-09-29 13:59:58,1601387998.0,,,,,,,,51.521812170495046,5.869439361419142,97.34284271838284,156.0918323819472,0.3232104386468648,8.787133881782177,-25.146930883630365,0.6254186513861386,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
265,2020-09-29 13:59:59,1601387999.0,,,,,,,,51.52180636590759,5.869422013465347,96.35037183376238,157.77219231346533,0.42525721462046195,8.896440072640264,-25.163023265709572,0.626378102739274,,,,,,,,
266,2020-09-29 14:00:00,1601388000.0,,72835.36538461539,-7.004496354615385,2824.073502760577,4.81574227,170.47211265423078,,51.521799390369125,5.869476079161074,95.73942698697986,160.82357282442953,0.7416383563758389,8.674747493422819,-25.20136010077181,0.628710484328859,,,,,,,,
267,2020-09-29 14:00:01,1601388001.0,,70580.0,1.56063843,4314.69726563,-5.20629761,138.97331007,,51.52180138989547,5.869466791533101,94.62031916386759,163.57896966560975,0.408767912055749,8.604759764285715,-25.146558994076653,0.6360895479790941,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
268,2020-09-29 14:00:02,1601388002.0,,,,,,,,51.52180587639576,5.869442042438163,95.08571046689046,159.20342879932863,-1.184921144982332,8.384917348233214,-25.1855940395053,0.6266291105300353,,,,,,,,
269,2020-09-29 14:00:03,1601388003.0,,,,,,,,51.521800182759854,5.869428162258065,97.37357272698924,167.39035219132617,-0.6924888162365591,8.26284419046595,-25.14883014017921,0.6149522701792115,,,,,,,,
270,2020-09-29 14:00:04,1601388004.0,,,,,,,,51.52181106510791,5.869425438273381,97.78134614647482,161.99751773460432,0.6506692738489209,8.288768045971223,-25.22294033496403,0.6098290457194244,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
271,2020-09-29 14:00:05,1601388005.0,,,,,,,,51.52183955988417,5.8695876725096525,94.53679130239382,161.01348925370655,1.0514276474517374,8.518181262548262,-25.253423197413127,0.6268607045559846,,,,,,,,
272,2020-09-29 14:00:06,1601388006.0,,71940.45,-11.46856308,2953.4724487305,3.204195662,-16.726695014999997,,51.52184248706383,5.8697484460425535,91.53766008378723,160.7293957447234,0.5024670612340425,8.076937530893618,-25.509983014255322,0.6321389720851063,,,,,,,,
273,2020-09-29 14:00:07,1601388007.0,,,,,,,,51.521878021830354,5.869764926071428,90.41916556741072,158.58862429535716,0.3242689240178572,7.966092257633929,-25.725391558392857,0.6244932466071429,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
274,2020-09-29 14:00:08,1601388008.0,,,,,,,,51.521876972499996,5.869809380175439,89.79317238171053,153.8618726531579,0.16677871763157903,7.9008839828508775,-26.20124311635965,0.6055599011403509,,,,,,,,
275,2020-09-29 14:00:09,1601388009.0,,,,,,,,51.52191119488987,5.869897494801762,90.29785689704846,151.9156845035683,0.13081918123348002,7.631620415374449,-26.306205547973565,0.5944473962114538,,,,,,,,
276,2020-09-29 14:00:10,1601388010.0,,75236.63265306123,-3.0253196248979592,2904.4756058667344,-5.074667788571428,143.3701667289796,,51.52192220893333,5.869983726933333,92.1961974336889,153.4974583575111,0.3830330388444444,7.539242036577778,-26.534401906444444,0.5878456868444444,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
277,2020-09-29 14:00:11,1601388011.0,,75175.24074074074,-13.848175048518518,2597.4234408096295,2.1624194812962965,-16.943357048333333,,51.521919150533336,5.869942434088889,91.69323430315556,151.1451214866222,-0.06385932728888899,7.283387883333334,-26.704542321111113,0.5850345557333334,,,,,,,,
278,2020-09-29 14:00:12,1601388012.0,,76615.0,-27.846742904285716,924.6695363199999,-5.25544899,149.89945249285714,,51.521941787713004,5.869993624394619,95.18749140300449,151.38441727515695,0.5225230433183857,7.397983784843049,-26.802436417982065,0.5787550372197309,,,,,,,,
279,2020-09-29 14:00:13,1601388013.0,,,,,,,,51.52197364921296,5.870029103148148,93.63028798694444,150.05328201189815,0.3845133638888888,7.62176502162037,-26.74746368527778,0.5739760956018519,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
280,2020-09-29 14:00:14,1601388014.0,,,,,,,,51.5219451876923,5.8701904554326925,94.36622161807692,150.9586874454327,0.9246011216346155,7.627567486442308,-26.97595625639423,0.5644310147596154,,,,,,,,
281,2020-09-29 14:00:15,1601388015.0,,77252.0,-24.03155518,352.95733643,-1.02937354,-9.52668906,,51.52196959149733,5.870284879518716,97.85957785219252,146.51290547459894,1.6116562968983954,7.7736234560962565,-27.528433998181818,0.5375369388235295,,,,,,,,
282,2020-09-29 14:00:16,1601388016.0,,74529.78571428571,-13.004504069285714,2683.6038905550004,2.274681237142857,-33.31241008785714,,51.521890520223465,5.870605485139665,99.9656602950838,143.38385187905027,1.2347870097206706,8.030918225083798,-27.23601101452514,0.4883175567039106,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
283,2020-09-29 14:00:17,1601388017.0,,74063.7,-6.671182251,3432.196923828,-5.19107738,111.97330931000002,,51.521906639548014,5.870467914915253,100.04284784316386,148.71536126949152,1.0955882709039548,8.29906206779661,-27.293000495706213,0.48679742734463277,,,,,,,,
284,2020-09-29 14:00:18,1601388018.0,,74425.66666666667,-23.38960520666667,345.42159017,-0.0021215566666667276,-7.73016781,,51.52187661701149,5.870414295977012,100.41643301172412,145.09556550821839,-0.7820942481609193,8.173882965747126,-27.062789500114942,0.49324104724137935,,,,,,,,
285,2020-09-29 14:00:19,1601388019.0,,74738.4,-3.0079956070000002,3685.2476074220003,-5.65068636,143.47331019,,51.52187154331461,5.870449724157303,99.99975569707865,131.22039493685395,-1.1716974085393257,8.621967034044944,-27.03953432213483,0.48828449769662924,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
286,2020-09-29 14:00:20,1601388020.0,,78356.6,-3.595672608,3659.368652342,-4.80471365,111.97330431,,51.52185287861702,5.870511390797872,99.39632835872341,132.81270683037235,0.6382275143085107,8.851455601276596,-26.533677080638295,0.4714543292553191,,,,,,,,
