,datetime(utc),Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE
31,2020-09-29 13:57:37,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,16329.5,16329.5,1601387857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52149399945192,5.869365532153847,80.60035612484616,165.12509146815387,-2.6777559038846155,12.003716040115386,-28.08860392946154,0.5762489545384615,0.1981595,0.0225791089615384,0.1192307692307692,-0.5991411649230769,0.0,0.0127543294615384,0.0,0.3846153846153846,0.9961538461538462,0.0,0.0038461538461538,0.0153846153846153,0.4230769230769231,0.0192307692307692,0.5346153846153846,0.0038461538461538,0.0038461538461538,0.0,0.9923076923076924,0.0,0.0
32,2020-09-29 13:57:45,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,18572.5,18572.5,1601387865.0,0.0,92.8843537414966,-0.2574739261564626,0.0116029321088435,0.0059184710884353,-0.353832284659864,0.0,51.52158534630952,5.869396385442177,84.30126071605441,173.37428777986395,-2.351611761972789,11.9948532185034,-28.226993171666663,0.5873980136734693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0068027210884353,0.391156462585034,0.0204081632653061,0.5748299319727891,0.0034013605442176,0.0034013605442176,0.0,0.9931972789115646,0.0,0.0
33,2020-09-29 13:57:50,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,20002.0,20002.0,1601387870.0,0.0,2224.956228956229,-0.555624155993266,225.8489285543771,-0.1872328533333333,8.261264621313131,0.0,51.52153994893098,5.869292970351111,79.85737110861953,155.1466885073064,-0.9128615453198656,11.163520801548822,-25.71878756915825,0.5442155628956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0774410774410774,0.3771043771043771,0.0134680134680134,0.5286195286195287,0.0,0.0033670033670033,0.0,0.9966329966329966,0.0,0.0
34,2020-09-29 13:57:54,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,21091.0,21091.0,1601387874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52165497460728,5.869292970351111,85.8347764497318,156.2761388724138,0.0757323492337162,12.7991887948659,-27.03673850191571,0.5760443427586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0076628352490421,0.425287356321839,0.0153256704980842,0.5478927203065134,0.0,0.003831417624521,0.0,0.9961685823754788,0.0,0.0
35,2020-09-29 13:57:58,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,22145.0,22145.0,1601387878.0,0.0,529.5412186379929,-0.7266003461648746,4.0110540800358425,0.1213601771684587,-0.6650472451971327,0.0,51.52153560062724,5.869292970351111,82.4940334495699,151.7876729711828,-1.9432841113978487,12.211435139462369,-26.194909673512544,0.5393310970967742,0.1846647670250896,0.021041463548387,0.1111111111111111,-0.5583394368458781,0.0,0.0118857550537634,0.0,0.3584229390681003,0.996415770609319,0.0,0.003584229390681,0.028673835125448,0.4516129032258064,0.021505376344086,0.4946236559139785,0.0,0.003584229390681,0.0,0.996415770609319,0.0,0.0
36,2020-09-29 13:58:02,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,23229.5,23229.5,1601387882.0,0.0,120.515625,-0.213760808125,0.0121571421484375,0.1692225523828125,-0.160260527109375,0.0,51.521576032128905,5.869292970351111,86.5568753084375,154.6717647140625,-4.105910266953125,12.532956223359376,-26.7642866225,0.545440503515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0078125,0.4609375,0.02734375,0.5,0.0,0.00390625,0.0,0.99609375,0.0,0.0
37,2020-09-29 13:58:07,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,24577.5,24577.5,1601387887.0,0.0,350.8689655172414,-0.4443780701724137,3.358809744931034,0.0863311812413793,-0.862372345586207,0.0,51.521469220578055,5.869293708,90.47696452793105,140.93311999255172,-2.8266310440344826,12.287418167103448,-25.347542624655173,0.5094302412068965,0.1776602413793103,0.0202433390689655,0.1068965517241379,-0.5371610444137931,0.0,0.0114349160689655,0.0,0.3448275862068966,0.996551724137931,0.0,0.0034482758620689,0.0206896551724137,0.5103448275862069,0.0310344827586206,0.4344827586206896,0.0,0.0034482758620689,0.0,0.996551724137931,0.0,0.0
38,2020-09-29 13:58:11,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,25780.0,25780.0,1601387891.0,0.0,676.3067092651758,-0.8301614511182108,19.000759947412146,0.0381121817571884,-1.6063296625239616,0.0,51.521469220578055,5.86932697827476,94.32414186329072,146.20390361952076,-1.2869690677635783,12.36597161201278,-25.38790770463259,0.5335745206709266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0223642172523961,0.5015974440894568,0.0255591054313099,0.4440894568690096,0.0031948881789137,0.0031948881789137,0.0,0.9968051118210862,0.0,0.0
39,2020-09-29 13:58:15,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,27106.5,27106.5,1601387895.0,0.0,215.99411764705883,-0.0197406320294117,2.499401047647059,-0.0065281168529411,-0.2387104749411764,0.0,51.521469220578055,5.869601085058823,91.58492476108825,142.46096533905884,-2.798033291764705,12.712833609029412,-25.714046321058824,0.5594788697352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0088235294117647,0.4676470588235294,0.0205882352941176,0.4970588235294118,0.0,0.0058823529411764,0.0,0.9941176470588236,0.0,0.0
40,2020-09-29 13:58:20,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,28867.0,28867.0,1601387900.0,0.0,701.7493188010899,-0.2307549250408719,20.813683699509536,0.1166425406267029,-1.1044347831880108,0.0,51.521469220578055,5.869770595336401,90.54849468692098,144.4729905120436,-2.4292470955585834,12.53545046384196,-24.99949688615804,0.5736770392643051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0217983651226158,0.4223433242506812,0.0163487738419618,0.5313351498637602,0.0027247956403269,0.0054495912806539,0.0,0.994550408719346,0.0,0.0
41,2020-09-29 13:58:24,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,30336.0,30336.0,1601387904.0,0.0,1699.058981233244,-0.3194202085790885,94.17798882453084,0.0010449381769436,4.791080090482573,0.0,51.521469220578055,5.869717966970509,89.50318263378016,139.43262285592493,-0.7892165486327077,12.00478645627346,-24.78020431276139,0.571462861072386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0428954423592493,0.3914209115281501,0.0187667560321715,0.5388739946380697,0.002680965147453,0.0053619302949061,0.0,0.9919571045576407,0.0,0.0
42,2020-09-29 13:58:27,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,31427.5,31427.5,1601387907.0,0.0,114.90449438202248,-0.1637988144101123,0.0102502824157303,0.1195232357865168,0.0490823362078651,0.0,51.521469220578055,5.869770595336401,95.9460589197191,151.5387587125281,-0.9077189436797752,12.21450104511236,-25.89228647196629,0.5779414669382023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0056179775280898,0.4269662921348314,0.0168539325842696,0.5421348314606742,0.0028089887640449,0.0056179775280898,0.0,0.9915730337078652,0.0,0.0
43,2020-09-29 13:58:28,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,31786.5,31786.5,1601387908.0,0.0,652.7292817679559,-0.310227409917127,19.6978758501105,0.0392556745303867,-1.3606690377348063,0.0,51.521469220578055,5.869770595336401,93.63707599475136,142.33869142613258,-0.4436459172928177,12.172038440193369,-25.350147700221,0.5717820620441989,0.1423245027624309,0.0162170395856353,0.0856353591160221,-0.4303223836464088,0.0,0.0091605681215469,0.0,0.2762430939226519,0.9972375690607734,0.0,0.0027624309392265,0.0248618784530386,0.4116022099447514,0.0193370165745856,0.5359116022099447,0.0027624309392265,0.005524861878453,0.0,0.9917127071823204,0.0,0.0
44,2020-09-29 13:58:29,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,32146.0,32146.0,1601387909.0,0.0,459.21008403361344,-0.0968613397478991,16.58480328672269,0.136696171092437,-0.61041570697479,0.0,51.521469220578055,5.869770595336401,94.85477832207282,143.03905143515405,-0.5236105311764706,12.476333405882354,-25.6091897679832,0.5833935697759104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011204481792717,0.4201680672268907,0.0196078431372549,0.5406162464985994,0.0028011204481792,0.0056022408963585,0.0,0.9915966386554622,0.0,0.0
45,2020-09-29 13:58:30,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,32497.5,32497.5,1601387910.0,0.0,351.771676300578,-0.03842388,4.254440925028902,0.005919548583815,-0.4076417017919075,0.0,51.521469220578055,5.869770595336401,95.45104955332371,145.89045411563583,0.314906227398844,12.487838038901732,-25.642767889421968,0.587252481300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0086705202312138,0.430635838150289,0.0231213872832369,0.5317919075144508,0.0028901734104046,0.0028901734104046,0.0,0.9942196531791908,0.0,0.0
46,2020-09-29 13:58:31,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,32843.0,32843.0,1601387911.0,0.0,954.7304347826088,-0.7825219195652174,7.850067701913044,0.0084132951014492,-0.5380335011304348,0.0,51.521469220578055,5.869638445043478,95.48865314724638,142.50821767353622,0.0436421186956522,12.179267563333331,-24.909213588695653,0.5807511037101449,0.1493375942028985,0.0170161400869565,0.0898550724637681,-0.4515266750144927,0.0,0.0096119584347826,0.0,0.2898550724637681,0.9971014492753624,0.0,0.0028985507246376,0.0289855072463768,0.4057971014492754,0.0231884057971014,0.5362318840579711,0.0028985507246376,0.0028985507246376,0.0,0.9942028985507246,0.0,0.0
47,2020-09-29 13:58:32,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,33183.5,33183.5,1601387912.0,0.0,368.5267857142857,-0.2809376262797619,3.5894464652083333,0.0820824918452381,-0.3836515880357143,0.0,51.521469220578055,5.869752490803571,97.2694535310119,142.47847271705356,0.1548216010714286,12.434266175327382,-25.42935512154762,0.5955702383630952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0089285714285714,0.4107142857142857,0.0238095238095238,0.5505952380952381,0.0,0.0059523809523809,0.0,0.9940476190476192,0.0,0.0
48,2020-09-29 13:58:33,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,33520.0,33520.0,1601387913.0,0.0,253.9287833827893,-0.0035131890207715,3.4423139441839767,0.0063588307715133,-0.6419222719881306,0.0,51.521469220578055,5.869763147210683,97.4790789404451,143.3147905414837,0.2395545742433235,12.745807374065285,-25.513888237299707,0.5955102887833829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0089020771513353,0.400593471810089,0.0237388724035608,0.5608308605341247,0.0,0.0059347181008902,0.0,0.9940652818991098,0.0,0.0
49,2020-09-29 13:58:37,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,34840.0,34840.0,1601387917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.521469220578055,5.869702700183487,97.67762628183486,152.1408048832416,-1.6825406691131497,13.012572330122325,-25.35072652149847,0.604332879235474,0.1575580122324159,0.0179528083486238,0.0948012232415902,-0.4763813543730886,0.0,0.0101410570642201,0.0,0.3058103975535168,0.9969418960244648,0.0,0.0030581039755351,0.0122324159021406,0.3700305810397553,0.0275229357798165,0.5871559633027523,0.0,0.0030581039755351,0.0,0.9969418960244648,0.0,0.0
50,2020-09-29 13:58:45,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,37576.5,37576.5,1601387925.0,0.0,5685.022613065326,-1.2581040080904522,317.50073364874373,0.0668965442462311,-6.146434999748744,0.0,51.521469220578055,5.869292970351111,85.94433923138192,131.6791218367839,-2.5084326452763817,10.644655575100504,-22.476758918768844,0.5206956593969849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1231155778894472,0.3567839195979899,0.0201005025125628,0.4974874371859296,0.0025125628140703,0.0,0.0,1.0,0.0,0.0
51,2020-09-29 13:58:50,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,39395.5,39395.5,1601387930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.521469220578055,5.869659972430939,95.50608723060776,154.17965323093924,0.2233104339502761,11.746006434585636,-25.309474818756907,0.6136827001381215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005524861878453,0.3756906077348066,0.0220994475138121,0.5939226519337016,0.0027624309392265,0.0,0.0,0.9972375690607734,0.0,0.0
52,2020-09-29 13:58:54,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,40821.5,40821.5,1601387934.0,0.0,276.3542857142857,-0.0703987775428571,2.9974597168000003,0.0059877841142857,-0.4915811211428572,0.0,51.521469220578055,5.869750782742857,92.85095089065716,160.15556455520002,-2.942176544314286,12.415283690085715,-25.12476002322857,0.6266958361428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0085714285714285,0.3428571428571428,0.02,0.6257142857142857,0.0028571428571428,0.0,0.0,0.9971428571428572,0.0,0.0
53,2020-09-29 13:58:57,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,41885.5,41885.5,1601387937.0,0.0,144.4322033898305,-0.037160647118644,2.4805965100282488,0.0009819116666666,-0.2557251166949152,0.0,51.521469220578055,5.869770595336401,90.06087369556496,159.7440020901413,-3.9572032663841807,12.928903914519774,-24.97632831680791,0.6241567254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0056497175141242,0.3531073446327684,0.0225988700564971,0.6186440677966102,0.0,0.0,0.0,1.0,0.0,0.0
54,2020-09-29 13:58:58,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,42240.0,42240.0,1601387938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.521469220578055,5.869770595336401,88.44423933816901,163.1187208921972,-2.45768015456338,12.807586380309855,-24.82206935676056,0.6232650976619718,0.1451309014084507,0.016536812197183,0.0873239436619718,-0.4388076137464788,0.0,0.0093411990422535,0.0,0.2816901408450704,0.9971830985915492,0.0,0.0028169014084507,0.0112676056338028,0.3408450704225352,0.0225352112676056,0.6253521126760564,0.0,0.0,0.0,1.0,0.0,0.0
55,2020-09-29 13:58:59,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,42591.5,42591.5,1601387939.0,0.0,297.86206896551727,-0.3349712963793103,0.0248930255747126,0.2323030064367816,-0.4556131666666667,0.0,51.52147329178879,5.869770595336401,88.69060765149426,165.57188121603448,-2.4995388803448275,13.065971333074712,-24.799700967528736,0.6288586516091954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0086206896551724,0.3419540229885057,0.0229885057471264,0.6264367816091954,0.0,0.0,0.0,1.0,0.0,0.0
56,2020-09-29 13:59:00,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,42939.0,42939.0,1601387940.0,0.0,582.6195965417868,-0.5261396688184439,2.231299206599424,0.1246153257636887,-0.9692222904322766,0.0,51.52147944737032,5.869770595336401,87.78380327553315,161.83373099510086,-2.157899455648415,13.61432705224784,-24.636161166945243,0.6408465254466859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0144092219020172,0.3285302593659942,0.0230547550432276,0.6340057636887608,0.0,0.0,0.0,1.0,0.0,0.0
57,2020-09-29 13:59:01,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,43291.5,43291.5,1601387941.0,0.0,725.7178770949721,-0.2206989479888268,16.651344256703908,-0.0280738805865921,0.118342310642458,0.0,51.521469220578055,5.869770595336401,86.62930432223465,159.6433853589944,-2.9938778853631285,13.63998738396648,-24.525575073324024,0.6323243720391061,0.143914720670391,0.0163982355586592,0.0865921787709497,-0.435130454972067,0.0,0.0092629208379888,0.0,0.2793296089385474,0.9972067039106144,0.0,0.0027932960893854,0.0195530726256983,0.329608938547486,0.0223463687150838,0.6284916201117319,0.0,0.0,0.0,1.0,0.0,0.0
58,2020-09-29 13:59:02,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,43652.5,43652.5,1601387942.0,0.0,706.7692307692307,-0.3741583562087912,5.537110464917582,0.0173162899999999,-0.9935578874175826,0.0,51.52146922192308,5.869770595336401,89.13250668384615,162.75816387436814,-2.156084480302198,13.462172866071429,-24.6641939289011,0.6170123196153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0164835164835164,0.3598901098901099,0.0219780219780219,0.6016483516483516,0.0,0.0,0.0,1.0,0.0,0.0
59,2020-09-29 13:59:03,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,44016.0,44016.0,1601387943.0,0.0,732.6308539944904,-0.4353377287052342,5.182014318209366,0.0170837951515151,-1.036180315289256,0.0,51.52147530759642,5.869770595336401,89.20604739002755,162.25398043870524,-2.0845086705785123,13.578202432672176,-24.54093666198348,0.6127705348484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0165289256198347,0.3581267217630854,0.0220385674931129,0.6033057851239669,0.0,0.0,0.0,1.0,0.0,0.0
60,2020-09-29 13:59:04,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,44377.5,44377.5,1601387944.0,0.0,433.9277777777778,-0.4070606231666667,1.887621217972222,0.0754605098055555,-0.6418891328333333,0.0,51.5214699385625,5.869770595336401,88.41011488730555,160.6180235996389,-1.617117116138889,13.967623245777778,-24.477205552166662,0.6204146230277778,0.1431151944444444,0.01630713425,0.0861111111111111,-0.4327130635555555,0.0,0.0092114601666666,0.0,0.2777777777777778,0.9972222222222222,0.0,0.0027777777777777,0.0166666666666666,0.3416666666666667,0.0222222222222222,0.6194444444444445,0.0,0.0,0.0,1.0,0.0,0.0
61,2020-09-29 13:59:05,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,44737.0,44737.0,1601387945.0,0.0,296.2200557103064,-0.1642137808913649,12.051272279359331,0.0363946499164345,0.1474836180501393,0.0,51.52150158205432,5.869770595336401,89.53103904264624,162.06854682573817,-1.919105804735376,13.97924196275766,-25.05936093969359,0.6226637848189415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0055710306406685,0.3481894150417827,0.022284122562674,0.6239554317548747,0.0,0.0,0.0,1.0,0.0,0.0
62,2020-09-29 13:59:06,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,45098.0,45098.0,1601387946.0,0.0,145.366391184573,-0.0012948953168044,12.89756047694215,0.0040741804958677,-0.1750046709917355,0.0,51.52148795928375,5.869770595336401,89.77425975118457,164.72689818746557,-1.6967458262809918,13.87160088506887,-25.04259280809917,0.6192581965013774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0055096418732782,0.3581267217630854,0.0220385674931129,0.6143250688705234,0.0,0.0,0.0,1.0,0.0,0.0
63,2020-09-29 13:59:07,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,45459.5,45459.5,1601387947.0,0.0,151.31944444444446,-0.1189761479722222,0.8349081251388889,0.0127087029444444,-0.2014630300277778,0.0,51.52147383805556,5.869770595336401,91.17109611236113,160.97103720427776,-2.510137062083333,13.740038504833334,-24.955022885777776,0.6133876696388889,0.1431151944444444,0.01630713425,0.0861111111111111,-0.4327130635555555,0.0,0.0092114601666666,0.0,0.2777777777777778,0.9972222222222222,0.0,0.0027777777777777,0.0111111111111111,0.3638888888888889,0.0222222222222222,0.6027777777777777,0.0,0.0,0.0,1.0,0.0,0.0
