,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
375,51.519515,5.858947,24.195741,295.504944,0.000000,0.123627,0.000000,1.000000,0.000000,0.999826,15.162540,1,2020-09-30 09:06:50
379,51.519517,5.858969,24.189577,246.613174,0.000000,0.533675,0.000000,1.000000,0.000000,0.999881,14.799622,1,2020-09-30 09:06:55
380,51.519515,5.858944,24.186253,262.590454,0.000000,0.958192,0.000000,1.000000,0.000000,0.999901,14.713993,1,2020-09-30 09:06:56
381,51.519517,5.858950,24.172733,280.824158,0.000000,0.325273,0.000000,1.000000,0.000000,0.999912,14.630074,1,2020-09-30 09:06:57
383,51.519515,5.858946,24.184870,252.793213,0.000000,0.389877,0.000000,1.000000,0.000000,0.999935,14.466612,1,2020-09-30 09:07:00
384,51.519514,5.858931,24.188262,260.123199,0.000000,0.666218,0.000000,1.000000,0.000000,0.999947,14.387526,1,2020-09-30 09:07:01
389,51.519514,5.858958,24.208250,252.622147,0.000000,0.397446,0.000000,1.000000,0.000000,0.999938,14.012718,1,2020-09-30 09:07:08
390,51.519513,5.858952,24.219101,248.495422,0.000000,0.391914,0.000000,1.000000,0.000000,0.999950,13.941907,1,2020-09-30 09:07:09
392,51.519515,5.858955,24.195014,250.958023,0.000000,0.160231,0.000000,1.000000,0.000000,0.999964,13.802804,1,2020-09-30 09:07:12
393,51.519513,5.858947,24.206632,244.394577,0.000000,0.328770,0.000000,1.000000,0.000000,0.999971,13.735667,1,2020-09-30 09:07:13
396,51.519517,5.858954,24.172946,251.687729,0.000000,0.005670,0.000000,1.000000,0.000000,0.999984,13.539935,1,2020-09-30 09:07:17
509,51.524264,5.865284,60.765495,243.817551,0.000000,0.426333,0.000000,1.000000,0.000000,0.808908,30.243959,1,2020-09-30 09:09:10
510,51.524264,5.865284,60.765495,243.817551,0.000000,0.426333,0.000000,1.000000,0.000000,0.808908,30.243959,1,2020-09-30 09:09:11
511,51.524286,5.865263,60.582564,337.936707,0.000000,0.599761,0.000000,1.000000,0.000000,0.831572,29.929833,1,2020-09-30 09:09:13
512,51.524287,5.865252,60.373160,276.419220,0.000000,0.770497,0.000000,1.000000,0.000000,0.865248,29.799070,1,2020-09-30 09:09:14
513,51.524258,5.865183,59.737742,240.541351,0.000000,3.184695,0.000000,1.000000,0.000000,0.892071,29.833336,1,2020-09-30 09:09:15
514,51.524199,5.865071,58.785817,234.550354,0.000000,6.016379,0.000000,1.000000,0.000000,0.913456,29.838624,1,2020-09-30 09:09:17
515,51.524116,5.864913,57.500822,232.709183,0.000000,8.898767,0.000000,1.000000,0.000000,0.930592,29.821041,1,2020-09-30 09:09:18
516,51.524029,5.864747,56.091290,231.928116,0.000000,10.817504,0.000000,1.000000,0.000000,0.944420,29.916813,1,2020-09-30 09:09:19
517,51.523919,5.864595,54.596271,228.403152,0.000000,11.671918,0.000000,1.000000,0.000000,0.955525,29.944441,1,2020-09-30 09:09:20
518,51.523819,5.864429,53.105066,227.742477,0.000000,12.022518,1.000000,0.000000,0.000000,0.964419,29.883374,1,2020-09-30 09:09:22
519,51.523718,5.864269,51.610337,226.718643,0.000000,12.020735,1.000000,0.000000,0.000000,0.971535,29.801133,1,2020-09-30 09:09:23
520,51.523611,5.864114,50.119813,225.118423,0.000000,12.100918,1.000000,0.000000,0.000000,0.977228,29.630998,1,2020-09-30 09:09:24
521,51.523494,5.863963,48.572074,222.559418,0.000000,12.540450,1.000000,0.000000,0.000000,0.981780,29.464989,1,2020-09-30 09:09:26
523,51.523375,5.863813,47.010929,220.642395,0.000000,12.691308,1.000000,0.000000,0.000000,0.985423,29.311365,1,2020-09-30 09:09:27
524,51.523244,5.863676,45.499776,217.548279,0.000000,12.834836,1.000000,0.000000,0.000000,0.988336,29.241010,1,2020-09-30 09:09:28
525,51.523121,5.863530,43.975201,217.175400,0.000000,12.911286,1.000000,0.000000,0.000000,0.990669,29.217251,1,2020-09-30 09:09:30
526,51.523023,5.863357,42.427388,221.244858,0.000000,12.734622,1.000000,0.000000,0.000000,0.992531,29.139651,1,2020-09-30 09:09:31
527,51.522937,5.863178,40.926333,225.211288,0.000000,12.306120,1.000000,0.000000,0.000000,0.994019,29.013772,1,2020-09-30 09:09:32
528,51.522849,5.863027,39.713615,225.336227,0.000000,11.560666,1.000000,0.000000,0.000000,0.995195,28.890101,1,2020-09-30 09:09:34
529,51.522786,5.862969,39.006275,218.744308,0.000000,8.274727,1.000000,0.000000,0.000000,0.995794,28.756050,1,2020-09-30 09:09:35
530,51.522737,5.862929,38.560134,210.600006,0.000000,5.846459,1.000000,0.000000,0.000000,0.996537,28.635608,1,2020-09-30 09:09:36
531,51.522709,5.862849,37.846248,218.881165,0.000000,5.359168,1.000000,0.000000,0.000000,0.997224,28.518896,1,2020-09-30 09:09:37
532,51.522645,5.862740,36.838807,223.667358,0.000000,6.648856,1.000000,0.000000,0.000000,0.997735,28.417136,1,2020-09-30 09:09:39
533,51.522556,5.862611,35.627641,224.731842,0.000000,8.339395,1.000000,0.000000,0.000000,0.998063,28.310034,1,2020-09-30 09:09:40
534,51.522445,5.862484,34.318718,222.894745,0.000000,9.692006,0.000000,1.000000,0.000000,0.998362,28.201397,1,2020-09-30 09:09:41
535,51.522312,5.862366,32.981892,219.072067,0.000000,10.765747,0.000000,1.000000,0.000000,0.998611,28.145749,1,2020-09-30 09:09:43
536,51.522162,5.862247,31.699342,215.457718,0.000000,11.959887,1.000000,0.000000,0.000000,0.998851,28.114856,1,2020-09-30 09:09:44
537,51.522040,5.862166,30.771860,208.382538,0.000000,11.018887,1.000000,0.000000,0.000000,0.999058,28.012029,1,2020-09-30 09:09:45
538,51.521975,5.862150,30.358617,193.576599,0.000000,7.759653,1.000000,0.000000,0.000000,0.999073,27.905735,1,2020-09-30 09:09:47
539,51.521952,5.862157,30.364693,161.759094,0.000000,4.259937,1.000000,0.000000,0.000000,0.998905,27.800716,1,2020-09-30 09:09:48
540,51.521952,5.862157,30.364693,161.759094,0.000000,4.259937,1.000000,0.000000,0.000000,0.998905,27.800716,1,2020-09-30 09:09:49
541,51.521856,5.862220,30.486263,157.471939,0.000000,4.362265,1.000000,0.000000,0.000000,0.983251,27.699038,1,2020-09-30 09:09:51
543,51.521972,5.862160,30.436594,305.940552,0.000000,1.931258,1.000000,0.000000,0.000000,0.988974,27.500032,1,2020-09-30 09:09:53
544,51.521996,5.862143,30.406148,337.337067,0.000000,1.896981,1.000000,0.000000,0.000000,0.991174,27.404640,1,2020-09-30 09:09:55
545,51.522010,5.862124,30.330892,323.859314,0.000000,1.757011,1.000000,0.000000,0.000000,0.992939,27.314489,1,2020-09-30 09:09:56
546,51.521997,5.862080,29.936501,269.093689,0.000000,2.514243,1.000000,0.000000,0.000000,0.994294,27.242523,1,2020-09-30 09:09:57
547,51.521932,5.861976,29.172550,241.037979,0.000000,5.725669,1.000000,0.000000,0.000000,0.995294,27.189276,1,2020-09-30 09:09:58
548,51.521882,5.861856,28.183700,239.959503,0.000000,7.463685,1.000000,0.000000,0.000000,0.996206,27.144943,1,2020-09-30 09:10:00
549,51.520134,5.862456,34.151931,247.321243,0.000000,9.144587,1.000000,0.000000,0.000000,0.999003,20.686408,1,2020-09-30 09:10:00
550,51.521816,5.861711,27.054324,237.962570,0.000000,8.855165,1.000000,0.000000,0.000000,0.996951,27.081753,1,2020-09-30 09:10:01
551,51.520115,5.862313,33.353560,250.360458,0.000000,8.608873,1.000000,0.000000,0.000000,0.999198,20.873520,1,2020-09-30 09:10:01
552,51.521703,5.861564,25.889493,229.449448,0.000000,10.422339,1.000000,0.000000,0.000000,0.997538,26.999221,1,2020-09-30 09:10:02
553,51.520094,5.862171,32.608556,252.057541,0.000000,8.250381,1.000000,0.000000,0.000000,0.999358,21.160796,1,2020-09-30 09:10:02
554,51.521583,5.861429,24.765412,221.691605,0.000000,11.230148,1.000000,0.000000,0.000000,0.998010,26.916488,1,2020-09-30 09:10:04
555,51.520065,5.862021,31.860278,252.610535,0.000000,8.290580,1.000000,0.000000,0.000000,0.999486,21.128718,1,2020-09-30 09:10:04
556,51.521477,5.861288,23.678954,220.634308,0.000000,11.401402,1.000000,0.000000,0.000000,0.998408,26.849047,1,2020-09-30 09:10:05
557,51.520027,5.861864,31.153565,251.097168,0.000000,8.472698,1.000000,0.000000,0.000000,0.999589,21.282835,1,2020-09-30 09:10:05
558,51.521373,5.861147,22.645209,220.269455,0.000000,11.445863,1.000000,0.000000,0.000000,0.998726,26.770532,1,2020-09-30 09:10:06
559,51.519988,5.861700,30.451541,250.615051,0.000000,8.792462,1.000000,0.000000,0.000000,0.999671,21.442240,1,2020-09-30 09:10:06
560,51.521247,5.861006,21.677240,217.857468,0.000000,12.084270,1.000000,0.000000,0.000000,0.998978,26.693860,1,2020-09-30 09:10:08
561,51.519949,5.861528,29.728121,251.057159,0.000000,9.201021,1.000000,0.000000,0.000000,0.999736,21.418814,1,2020-09-30 09:10:08
562,51.521107,5.860870,20.880102,213.964783,0.000000,12.671306,1.000000,0.000000,0.000000,0.999176,26.621214,1,2020-09-30 09:10:09
563,51.519902,5.861347,29.058657,249.644058,0.000000,9.617483,1.000000,0.000000,0.000000,0.999789,21.575869,1,2020-09-30 09:10:09
564,51.521001,5.860737,20.179298,215.912827,0.000000,11.987773,1.000000,0.000000,0.000000,0.999339,26.544654,1,2020-09-30 09:10:10
565,51.519865,5.861182,28.461078,249.460037,0.000000,9.416615,1.000000,0.000000,0.000000,0.999831,21.769977,1,2020-09-30 09:10:10
566,51.520887,5.860590,19.518414,219.140778,0.000000,12.216022,1.000000,0.000000,0.000000,0.999470,26.471157,1,2020-09-30 09:10:12
567,51.519828,5.861019,27.903167,249.755997,0.000000,9.283882,1.000000,0.000000,0.000000,0.999865,21.760605,1,2020-09-30 09:10:12
568,51.520775,5.860428,18.920814,221.357330,0.000000,12.467183,1.000000,0.000000,0.000000,0.999575,26.397043,1,2020-09-30 09:10:13
569,51.519788,5.860849,27.392444,249.510117,0.000000,9.382633,1.000000,0.000000,0.000000,0.999892,21.711378,1,2020-09-30 09:10:13
570,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:14
571,51.519751,5.860679,26.911647,250.440247,0.000000,9.426781,1.000000,0.000000,0.000000,0.999913,21.637293,1,2020-09-30 09:10:14
572,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:16
573,51.519713,5.860500,26.462354,251.352570,0.000000,9.695762,1.000000,0.000000,0.000000,0.999931,21.546333,1,2020-09-30 09:10:16
574,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:17
575,51.519664,5.860311,26.125218,247.743225,0.000000,10.325240,1.000000,0.000000,0.000000,0.999942,21.459892,1,2020-09-30 09:10:17
576,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:18
577,51.519624,5.860138,25.844624,249.352539,0.000000,9.922578,1.000000,0.000000,0.000000,0.999953,21.373156,1,2020-09-30 09:10:18
578,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:19
579,51.519608,5.860028,25.623672,251.767288,0.000000,7.923079,1.000000,0.000000,0.000000,0.999882,21.287265,1,2020-09-30 09:10:19
580,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:21
581,51.519578,5.859875,25.430760,252.236298,0.000000,8.186587,1.000000,0.000000,0.000000,0.999903,21.202786,1,2020-09-30 09:10:21
582,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:22
583,51.519578,5.859875,25.430760,252.236298,0.000000,8.186587,1.000000,0.000000,0.000000,0.999903,21.202786,1,2020-09-30 09:10:22
584,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:23
585,51.519578,5.859875,25.430760,252.236298,0.000000,8.186587,1.000000,0.000000,0.000000,0.999903,21.202786,1,2020-09-30 09:10:23
586,51.520662,5.860271,18.505404,220.732590,0.000000,12.429364,1.000000,0.000000,0.000000,0.999660,26.324165,1,2020-09-30 09:10:25
587,51.519578,5.859875,25.430760,252.236298,0.000000,8.186587,1.000000,0.000000,0.000000,0.999903,21.202786,1,2020-09-30 09:10:25
588,51.519578,5.859875,25.430760,252.236298,0.000000,8.186587,1.000000,0.000000,0.000000,0.999903,21.202786,1,2020-09-30 09:10:26
590,51.519563,5.858808,23.689133,271.860291,0.000000,13.821876,0.000000,1.000000,0.000000,0.914090,21.149369,1,2020-09-30 09:10:27
591,51.519433,5.858552,24.774137,230.956940,0.000000,17.188627,0.000000,1.000000,0.000000,0.926465,21.085889,1,2020-09-30 09:10:29
592,51.519327,5.858318,25.886023,234.010361,0.000000,15.712686,1.000000,0.000000,0.000000,0.941150,21.114644,1,2020-09-30 09:10:30
593,51.519232,5.858188,27.013654,229.922195,0.000000,12.878080,1.000000,0.000000,0.000000,0.952851,21.078318,1,2020-09-30 09:10:31
594,51.519114,5.858045,28.380637,221.557266,0.000000,13.188213,1.000000,0.000000,0.000000,0.962252,21.039954,1,2020-09-30 09:10:33
595,51.519001,5.857859,29.748032,223.762405,0.000000,13.343327,1.000000,0.000000,0.000000,0.969799,20.982396,1,2020-09-30 09:10:34
596,51.518900,5.857625,31.080560,229.083664,0.000000,13.782090,1.000000,0.000000,0.000000,0.975818,20.920980,1,2020-09-30 09:10:35
597,51.518900,5.857625,31.080560,229.083664,0.000000,13.782090,1.000000,0.000000,0.000000,0.975818,20.920980,1,2020-09-30 09:10:37
598,51.518720,5.857119,33.690970,236.461838,0.000000,14.474277,1.000000,0.000000,0.000000,0.964587,20.966284,1,2020-09-30 09:10:38
599,51.518622,5.856918,35.244552,235.186783,0.000000,14.079871,1.000000,0.000000,0.000000,0.971669,20.983748,1,2020-09-30 09:10:39
600,51.518504,5.856783,36.817506,227.994919,0.000000,13.349130,1.000000,0.000000,0.000000,0.977303,20.949869,1,2020-09-30 09:10:40
601,51.518383,5.856661,38.340175,221.807495,0.000000,12.718951,1.000000,0.000000,0.000000,0.981831,20.908825,1,2020-09-30 09:10:42
602,51.518263,5.856515,39.888101,219.283966,0.000000,12.935147,1.000000,0.000000,0.000000,0.985464,20.949242,1,2020-09-30 09:10:43
603,51.518140,5.856406,41.373830,214.892059,0.000000,12.241570,1.000000,0.000000,0.000000,0.988365,21.023283,1,2020-09-30 09:10:44
604,51.518019,5.856277,42.886641,214.252274,0.000000,12.308078,1.000000,0.000000,0.000000,0.990692,21.136227,1,2020-09-30 09:10:46
605,51.517895,5.856141,44.445893,214.140274,0.000000,12.587940,1.000000,0.000000,0.000000,0.992553,21.360653,1,2020-09-30 09:10:47
606,51.518814,5.856418,34.851402,238.835800,0.000000,7.961986,1.000000,0.000000,0.000000,0.672138,20.809144,1,2020-09-30 09:10:47
607,51.517769,5.856000,46.024815,214.293015,0.000000,12.919685,1.000000,0.000000,0.000000,0.994042,21.573733,1,2020-09-30 09:10:48
608,51.518763,5.856281,35.767818,237.797394,0.000000,8.452860,1.000000,0.000000,0.000000,0.737709,20.579607,1,2020-09-30 09:10:48
609,51.517650,5.855835,47.629540,216.496460,0.000000,13.081088,1.000000,0.000000,0.000000,0.995233,21.680104,1,2020-09-30 09:10:50
610,51.518715,5.856120,36.718323,240.765152,0.000000,8.890852,1.000000,0.000000,0.000000,0.790166,20.691713,1,2020-09-30 09:10:50
611,51.517532,5.855672,49.244211,218.104355,0.000000,13.093823,1.000000,0.000000,0.000000,0.996186,21.821380,1,2020-09-30 09:10:51
612,51.518676,5.855949,37.640098,244.938416,0.000000,9.046849,1.000000,0.000000,0.000000,0.832129,20.568822,1,2020-09-30 09:10:51
613,51.517411,5.855523,50.843367,217.930008,0.000000,13.018855,1.000000,0.000000,0.000000,0.996949,21.974935,1,2020-09-30 09:10:52
614,51.518638,5.855772,38.614445,247.317810,0.000000,9.402959,1.000000,0.000000,0.000000,0.865703,20.351198,1,2020-09-30 09:10:52
615,51.517293,5.855337,52.477833,220.081451,0.000000,13.507180,1.000000,0.000000,0.000000,0.997557,22.060260,1,2020-09-30 09:10:54
616,51.518597,5.855611,39.575831,247.897278,0.000000,9.227355,1.000000,0.000000,0.000000,0.892562,20.424631,1,2020-09-30 09:10:54
617,51.517168,5.855194,54.093181,218.569885,0.000000,13.265705,1.000000,0.000000,0.000000,0.998045,22.178666,1,2020-09-30 09:10:55
618,51.518551,5.855461,40.552515,246.382477,0.000000,9.100257,1.000000,0.000000,0.000000,0.914050,20.291096,1,2020-09-30 09:10:55
619,51.517058,5.855023,55.676350,220.754028,0.000000,12.939391,1.000000,0.000000,0.000000,0.998435,22.213768,1,2020-09-30 09:10:56
620,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:10:56
621,51.516943,5.854849,57.308188,221.615051,0.000000,13.201260,1.000000,0.000000,0.000000,0.998747,22.376000,1,2020-09-30 09:10:57
622,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:10:57
623,51.516943,5.854849,57.308188,221.615051,0.000000,13.201260,1.000000,0.000000,0.000000,0.998747,22.376000,1,2020-09-30 09:10:59
624,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:10:59
625,51.516725,5.854462,60.245504,224.920837,0.000000,13.513603,1.000000,0.000000,0.000000,0.983322,22.348593,1,2020-09-30 09:11:00
626,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:11:00
627,51.516612,5.854280,61.915913,224.794617,0.000000,13.659119,1.000000,0.000000,0.000000,0.986657,22.326632,1,2020-09-30 09:11:01
628,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:11:01
629,51.516496,5.854105,63.523975,224.373077,0.000000,13.592036,1.000000,0.000000,0.000000,0.989325,22.298338,1,2020-09-30 09:11:03
630,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:11:03
631,51.516496,5.854105,63.523975,224.373077,0.000000,13.592036,1.000000,0.000000,0.000000,0.989325,22.298338,1,2020-09-30 09:11:04
632,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:11:04
633,51.516258,5.853760,66.262847,222.995224,0.000000,13.667142,0.000000,1.000000,0.000000,0.975853,22.258266,1,2020-09-30 09:11:05
634,51.518504,5.855306,41.528215,245.522186,0.000000,9.125336,1.000000,0.000000,0.000000,0.931240,20.020275,1,2020-09-30 09:11:05
635,51.516138,5.853593,68.051652,222.387833,0.000000,13.621534,0.000000,1.000000,0.000000,0.980681,22.288635,1,2020-09-30 09:11:07
636,51.516034,5.853392,69.931926,225.376816,0.000000,13.530233,0.000000,1.000000,0.000000,0.984540,22.245525,1,2020-09-30 09:11:08
637,51.515918,5.853217,71.811784,224.385040,0.000000,13.635094,0.000000,1.000000,0.000000,0.987631,22.217207,1,2020-09-30 09:11:09
638,51.515792,5.853064,73.595658,221.964828,0.000000,13.554394,0.000000,1.000000,0.000000,0.990103,22.213484,1,2020-09-30 09:11:11
639,51.515686,5.852876,75.261551,224.071243,0.000000,13.293283,0.000000,1.000000,0.000000,0.992076,22.171597,1,2020-09-30 09:11:12
640,51.515565,5.852717,76.885571,222.511597,0.000000,13.398617,0.000000,1.000000,0.000000,0.993659,22.141673,1,2020-09-30 09:11:13
641,51.515449,5.852567,78.439107,221.606018,0.000000,12.857661,0.000000,1.000000,0.000000,0.994922,22.106604,1,2020-09-30 09:11:15
642,51.515349,5.852402,79.907071,223.340805,0.000000,12.170889,0.000000,1.000000,0.000000,0.995921,22.063166,1,2020-09-30 09:11:16
643,51.515258,5.852219,81.352987,226.006943,0.000000,12.141200,0.000000,1.000000,0.000000,0.996727,22.022149,1,2020-09-30 09:11:17
644,51.515155,5.852071,82.788499,224.778519,0.000000,11.941538,0.000000,1.000000,0.000000,0.997380,22.015096,1,2020-09-30 09:11:18
645,51.515057,5.851904,84.243751,225.349152,0.000000,12.044051,0.000000,1.000000,0.000000,0.997903,22.007415,1,2020-09-30 09:11:20
646,51.514949,5.851754,85.725314,224.021698,0.000000,12.150621,0.000000,1.000000,0.000000,0.998321,21.986957,1,2020-09-30 09:11:21
647,51.514844,5.851598,87.217437,223.667023,0.000000,12.175196,0.000000,1.000000,0.000000,0.998657,22.021916,1,2020-09-30 09:11:22
648,51.514758,5.851390,88.731888,226.904770,0.000000,12.433056,0.000000,1.000000,0.000000,0.998915,22.016766,1,2020-09-30 09:11:24
649,51.514654,5.851221,90.261597,226.388672,0.000000,12.563635,0.000000,1.000000,0.000000,0.999131,21.986415,1,2020-09-30 09:11:25
650,51.514532,5.851089,91.814924,223.226837,0.000000,12.645539,0.000000,1.000000,0.000000,0.999294,21.957373,1,2020-09-30 09:11:26
652,51.514425,5.850923,93.365369,223.526169,0.000000,12.608052,0.000000,1.000000,0.000000,0.999435,22.001911,1,2020-09-30 09:11:28
653,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:29
654,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:30
655,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:32
656,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:33
657,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:34
658,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:36
659,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:37
660,51.514286,5.850862,94.852504,216.721329,0.000000,11.996804,0.000000,1.000000,0.000000,0.999466,21.972696,1,2020-09-30 09:11:38
824,51.524302,5.865248,60.390160,359.516266,0.000000,2.159802,0.000000,1.000000,0.000000,0.974145,25.952754,1,2020-09-30 09:14:19
826,51.524280,5.865260,60.350857,280.247253,0.000000,0.716220,0.000000,1.000000,0.000000,0.979101,25.901202,1,2020-09-30 09:14:21
828,51.524302,5.865219,60.256800,298.329864,0.000000,1.597153,0.000000,1.000000,0.000000,0.983250,25.849882,1,2020-09-30 09:14:22
830,51.524302,5.865219,60.256800,298.329864,0.000000,1.597153,0.000000,1.000000,0.000000,0.983250,25.849882,1,2020-09-30 09:14:23
832,51.524302,5.865219,60.256800,298.329864,0.000000,1.597153,0.000000,1.000000,0.000000,0.983250,25.849882,1,2020-09-30 09:14:25
834,51.524339,5.865199,60.199748,341.422455,0.000000,1.232236,0.000000,1.000000,0.000000,0.938232,25.800516,1,2020-09-30 09:14:26
841,51.524340,5.865207,60.365351,322.820496,0.000000,1.780104,0.000000,1.000000,0.000000,0.966202,25.651704,1,2020-09-30 09:14:30
847,51.524281,5.865278,60.384075,338.101440,0.000000,0.340514,0.000000,1.000000,0.000000,0.981221,25.508078,1,2020-09-30 09:14:34
849,51.524278,5.865279,60.376231,293.747955,0.000000,0.135200,0.000000,1.000000,0.000000,0.984976,25.462257,1,2020-09-30 09:14:35
851,51.524278,5.865279,60.376231,293.747955,0.000000,0.135200,0.000000,1.000000,0.000000,0.984976,25.462257,1,2020-09-30 09:14:36
853,51.524278,5.865279,60.376231,293.747955,0.000000,0.135200,0.000000,1.000000,0.000000,0.984976,25.462257,1,2020-09-30 09:14:38
855,51.524351,5.865210,60.404245,331.789917,0.000000,1.753690,0.000000,1.000000,0.000000,0.939712,25.416701,1,2020-09-30 09:14:39
857,51.524379,5.865162,60.355521,308.493988,0.000000,2.237425,0.000000,1.000000,0.000000,0.951740,25.371996,1,2020-09-30 09:14:40
858,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:40
859,51.524365,5.865175,60.340668,312.070374,0.000000,1.135516,0.000000,1.000000,0.000000,0.961325,25.326931,1,2020-09-30 09:14:42
860,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:42
861,51.524347,5.865179,60.267198,258.995239,0.000000,0.752656,0.000000,1.000000,0.000000,0.969031,25.283656,1,2020-09-30 09:14:43
862,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:43
863,51.524347,5.865179,60.267198,258.995239,0.000000,0.752656,0.000000,1.000000,0.000000,0.969031,25.283656,1,2020-09-30 09:14:44
864,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:44
866,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:46
868,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:47
870,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:48
872,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:50
874,51.521024,5.866308,57.018155,205.886047,0.000000,1.349438,0.000000,1.000000,0.000000,0.977132,21.486624,1,2020-09-30 09:14:51
878,51.524256,5.865304,60.362514,320.089844,0.000000,0.410842,0.000000,1.000000,0.000000,0.993146,24.904039,1,2020-09-30 09:14:56
879,51.524261,5.865297,60.358074,321.104980,0.000000,0.464970,0.000000,1.000000,0.000000,0.994517,24.864111,1,2020-09-30 09:14:57
925,51.523419,5.863837,47.574827,225.275513,0.000000,11.615569,1.000000,0.000000,0.000000,0.665945,29.364565,1,2020-09-30 09:15:56
926,51.523297,5.863702,45.995170,222.272675,0.000000,11.872623,1.000000,0.000000,0.000000,0.732753,30.455085,1,2020-09-30 09:15:58
927,51.523165,5.863574,44.444378,218.566727,0.000000,12.291777,1.000000,0.000000,0.000000,0.786199,31.031330,1,2020-09-30 09:15:59
928,51.523054,5.863425,42.954465,219.059601,0.000000,12.340066,1.000000,0.000000,0.000000,0.828959,31.165155,1,2020-09-30 09:16:00
929,51.522962,5.863255,41.472281,223.134903,0.000000,12.223351,1.000000,0.000000,0.000000,0.863164,31.015338,1,2020-09-30 09:16:02
