,total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen
135,1601455281,2020-09-30 08:41:21,0.0,0.0,0.0,0.0,0.0,0.0,15.927515,18.172,284.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
136,1601455284,2020-09-30 08:41:24,0.0,0.0,0.0,0.0,0.0,0.0,23.998168,24.030689,112.0,0.212412,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
137,1601455284,2020-09-30 08:41:24,0.0,0.0,0.0,0.0,0.0,0.0,9.700211,24.030689,582.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
138,1601455284,2020-09-30 08:41:24,738064.4,51.519137,5.857951,31.0,1.0,1001.0,18.253439,24.030689,217.0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,1601455287,2020-09-30 08:41:27,738064.4,51.519137,5.857951,31.0,2.0,0.0,27.020868,93.362814,79.0,0.29819,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
140,1601455287,2020-09-30 08:41:27,0.0,0.0,0.0,0.0,0.0,0.0,26.907122,93.362814,80.0,0.330621,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
141,1601455287,2020-09-30 08:41:27,0.0,0.0,0.0,0.0,0.0,0.0,24.934955,93.362814,100.0,0.2863699999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
142,1601455290,2020-09-30 08:41:30,738064.4,51.519137,5.857951,31.0,3.0,0.0,22.894778,25.604892,127.0,0.4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
143,1601455290,2020-09-30 08:41:30,0.0,0.0,0.0,0.0,0.0,0.0,25.700532,25.604892,92.0,0.231523,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
144,1601455290,2020-09-30 08:41:30,0.0,0.0,0.0,0.0,0.0,0.0,22.332057,25.604892,136.0,0.331903,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
145,1601455295,2020-09-30 08:41:35,0.0,0.0,0.0,0.0,0.0,16001.0,16.742963,23.128696,259.0,0.366667,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,1601455295,2020-09-30 08:41:35,0.0,0.0,0.0,0.0,0.0,0.0,27.159299,23.128696,78.0,0.235303,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
147,1601455295,2020-09-30 08:41:35,738064.4,51.519137,5.857951,31.0,3.0,0.0,22.478602,23.128696,133.0,0.26538,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
148,1601455298,2020-09-30 08:41:38,738064.4,51.519137,5.857951,31.0,1.0,0.0,22.876383,21.582826,127.0,0.2333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
149,1601455298,2020-09-30 08:41:38,0.0,0.0,0.0,0.0,0.0,0.0,22.157118,21.582826,138.0,0.301457,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150,1601455298,2020-09-30 08:41:38,0.0,0.0,0.0,0.0,0.0,0.0,21.120244,21.582826,156.0,0.20197,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
151,1601455301,2020-09-30 08:41:41,738064.4,51.519137,5.857951,31.0,2.0,0.0,26.175227,91.435782,87.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
152,1601455301,2020-09-30 08:41:41,0.0,0.0,0.0,0.0,0.0,0.0,22.155048,91.435782,138.0,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
153,1601455301,2020-09-30 08:41:41,0.0,0.0,0.0,0.0,0.0,1000.0,18.008079000000006,91.435782,223.0,0.733333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
154,1601455304,2020-09-30 08:41:44,0.0,0.0,0.0,0.0,0.0,0.0,22.660774,27.603422,131.0,0.253171,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
155,1601455304,2020-09-30 08:41:44,0.0,0.0,0.0,0.0,0.0,0.0,10.022823,27.603422,561.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
156,1601455304,2020-09-30 08:41:44,738064.4,51.519137,5.857951,31.0,3.0,1001.0,23.481037,27.603422,119.0,0.333333,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,1601455307,2020-09-30 08:41:47,0.0,0.0,0.0,0.0,0.0,0.0,14.898224,93.299609,320.0,0.31736,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
158,1601455307,2020-09-30 08:41:47,0.0,0.0,0.0,0.0,0.0,1000.0,16.315789000000002,93.299609,272.0,0.666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
159,1601455307,2020-09-30 08:41:47,738064.4,51.519137,5.857951,31.0,1.0,16000.0,18.829692,93.299609,203.0,0.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
160,1601455310,2020-09-30 08:41:50,738064.4,51.519137,5.857951,31.0,2.0,0.0,17.932116,89.435211,225.0,0.4333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
161,1601455310,2020-09-30 08:41:50,0.0,0.0,0.0,0.0,0.0,0.0,21.709333,89.435211,146.0,0.235303,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
162,1601455310,2020-09-30 08:41:50,0.0,0.0,0.0,0.0,0.0,0.0,20.85249,89.435211,161.0,0.185362,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
163,1601455313,2020-09-30 08:41:53,738064.4,51.519137,5.857951,31.0,3.0,1001.0,25.948046,30.478923,89.0,0.633333,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,1601455313,2020-09-30 08:41:53,0.0,0.0,0.0,0.0,0.0,0.0,16.885948000000006,30.478923,254.0,0.38291,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
165,1601455313,2020-09-30 08:41:53,0.0,0.0,0.0,0.0,0.0,0.0,14.310837,30.478923,342.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
166,1601455316,2020-09-30 08:41:56,0.0,0.0,0.0,0.0,0.0,0.0,12.348985,93.512177,429.0,0.301457,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
167,1601455316,2020-09-30 08:41:56,0.0,0.0,0.0,0.0,0.0,0.0,10.197272,93.512177,550.0,0.303056,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
168,1601455316,2020-09-30 08:41:56,738064.4,51.519137,5.857951,31.0,1.0,0.0,15.442427,93.512177,300.0,0.24609,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
169,1601455319,2020-09-30 08:41:59,738064.4,51.519137,5.857951,31.0,2.0,0.0,15.811667000000002,88.988776,288.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
170,1601455319,2020-09-30 08:41:59,0.0,0.0,0.0,0.0,0.0,0.0,15.916517,88.988776,284.0,0.333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
171,1601455319,2020-09-30 08:41:59,0.0,0.0,0.0,0.0,0.0,0.0,19.449674,88.988776,189.0,0.166667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
172,1601455322,2020-09-30 08:42:02,738064.4,51.519137,5.857951,31.0,3.0,1001.0,25.398618,18.05216,95.0,0.466667,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,1601455322,2020-09-30 08:42:02,0.0,0.0,0.0,0.0,0.0,0.0,13.089437,18.05216,394.0,0.2333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
174,1601455325,2020-09-30 08:42:05,0.0,0.0,0.0,0.0,0.0,0.0,19.52025,95.442408,188.0,0.319642,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
175,1601455325,2020-09-30 08:42:05,738064.4,51.519137,5.857951,31.0,1.0,0.0,20.553999,95.442408,167.0,0.266339,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
176,1601455325,2020-09-30 08:42:05,0.0,0.0,0.0,0.0,0.0,0.0,19.329778,95.442408,192.0,0.36011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
177,1601455328,2020-09-30 08:42:08,0.0,0.0,0.0,0.0,0.0,0.0,9.316927,8.485134,609.0,0.466667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178,1601455328,2020-09-30 08:42:08,738064.4,51.519137,5.857951,31.0,2.0,1.0,25.578439000000003,8.485134,93.0,0.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,1601455328,2020-09-30 08:42:08,0.0,0.0,0.0,0.0,0.0,0.0,14.511964,8.485134,334.0,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180,1601455334,2020-09-30 08:42:14,738064.4,51.519137,5.857951,31.0,1.0,1.0,25.436096,96.139788,95.0,0.266667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,1601455334,2020-09-30 08:42:14,0.0,0.0,0.0,0.0,0.0,1000.0,27.538651,96.139788,74.0,0.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
182,1601455334,2020-09-30 08:42:14,0.0,0.0,0.0,0.0,0.0,0.0,24.997315,96.139788,100.0,0.444633,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
183,1601455337,2020-09-30 08:42:17,738064.4,51.519137,5.857951,31.0,2.0,1001.0,19.710893,90.926726,184.0,0.4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,1601455337,2020-09-30 08:42:17,0.0,0.0,0.0,0.0,0.0,0.0,25.603738,90.926726,93.0,0.263954,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
185,1601455337,2020-09-30 08:42:17,0.0,0.0,0.0,0.0,0.0,1000.0,25.20349,90.926726,97.0,0.633333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
186,1601455340,2020-09-30 08:42:20,0.0,0.0,0.0,0.0,0.0,0.0,15.508548,74.853378,298.0,0.207304,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
187,1601455340,2020-09-30 08:42:20,738064.4,51.519137,5.857951,31.0,3.0,16001.0,15.17688,74.853378,310.0,0.466667,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,1601455340,2020-09-30 08:42:20,0.0,0.0,0.0,0.0,0.0,0.0,9.178432,74.853378,618.0,0.165631,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
189,1601455342,2020-09-30 08:42:22,738064.4,51.519137,5.857951,31.0,1.0,1.0,18.665369,92.398657,207.0,0.466667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,1601455342,2020-09-30 08:42:22,0.0,0.0,0.0,0.0,0.0,7000.0,15.541884,92.398657,297.0,0.533333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
191,1601455346,2020-09-30 08:42:26,738064.4,51.519137,5.857951,31.0,2.0,0.0,28.497148,91.091841,66.0,0.453049,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
192,1601455346,2020-09-30 08:42:26,0.0,0.0,0.0,0.0,0.0,1000.0,28.226238,91.091841,69.0,0.4647439999999999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
193,1601455346,2020-09-30 08:42:26,0.0,0.0,0.0,0.0,0.0,0.0,27.777245,91.091841,72.0,0.398472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
194,1601455349,2020-09-30 08:42:29,0.0,0.0,0.0,0.0,0.0,0.0,23.78439,87.14385899999998,115.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
195,1601455349,2020-09-30 08:42:29,738064.4,51.519137,5.857951,31.0,3.0,1.0,21.340778,87.14385899999998,152.0,0.283153,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,1601455360,2020-09-30 08:42:40,0.0,0.0,0.0,0.0,0.0,0.0,24.071513,18.721388,111.0,0.235303,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
197,1601455360,2020-09-30 08:42:40,0.0,0.0,0.0,0.0,0.0,0.0,20.272891,18.721388,172.0,0.3336,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
198,1601455360,2020-09-30 08:42:40,738064.4,51.519137,5.857951,31.0,3.0,1001.0,22.666372,18.721388,130.0,0.566667,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,1601455363,2020-09-30 08:42:43,0.0,0.0,0.0,0.0,0.0,0.0,21.78313,94.118957,144.0,0.192223,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
200,1601455363,2020-09-30 08:42:43,738064.4,51.519137,5.857951,31.0,1.0,0.0,28.077356,94.118957,70.0,0.2333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
201,1601455363,2020-09-30 08:42:43,0.0,0.0,0.0,0.0,0.0,1000.0,27.805593,94.118957,72.0,0.450298,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
202,1601455366,2020-09-30 08:42:46,738064.4,51.519137,5.857951,31.0,2.0,11001.0,27.93978,93.463377,71.0,0.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
203,1601455366,2020-09-30 08:42:46,0.0,0.0,0.0,0.0,0.0,0.0,27.96531,93.463377,71.0,0.185307,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
204,1601455366,2020-09-30 08:42:46,0.0,0.0,0.0,0.0,0.0,0.0,9.313509,93.463377,609.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,1601455369,2020-09-30 08:42:49,738064.4,51.519137,5.857951,31.0,3.0,1001.0,21.786485,20.652963,144.0,0.5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,1601455369,2020-09-30 08:42:49,0.0,0.0,0.0,0.0,0.0,16000.0,28.960948,20.652963,63.0,0.4333329999999999,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
207,1601455369,2020-09-30 08:42:49,0.0,0.0,0.0,0.0,0.0,7000.0,7.595565,20.652963,742.0,0.666667,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
208,1601455372,2020-09-30 08:42:52,0.0,0.0,0.0,0.0,0.0,1000.0,24.41677300000001,21.057803,107.0,0.4647439999999999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
209,1601455372,2020-09-30 08:42:52,0.0,0.0,0.0,0.0,0.0,0.0,25.446469,21.057803,95.0,0.231523,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
210,1601455372,2020-09-30 08:42:52,738064.4,51.519137,5.857951,31.0,1.0,1.0,19.939806,21.057803,179.0,0.266667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,1601455375,2020-09-30 08:42:55,738064.4,51.519137,5.857951,31.0,2.0,0.0,21.004812,84.986023,158.0,0.294045,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
212,1601455375,2020-09-30 08:42:55,0.0,0.0,0.0,0.0,0.0,0.0,12.87083,84.986023,404.0,0.333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
213,1601455375,2020-09-30 08:42:55,0.0,0.0,0.0,0.0,0.0,0.0,17.285273999999998,84.986023,243.0,0.188195,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
214,1601455378,2020-09-30 08:42:58,738064.4,51.519137,5.857951,31.0,3.0,0.0,23.253825,90.466288,122.0,0.329952,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
215,1601455378,2020-09-30 08:42:58,0.0,0.0,0.0,0.0,0.0,12001.0,8.465307000000001,90.466288,671.0,0.333333,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,1601455378,2020-09-30 08:42:58,0.0,0.0,0.0,0.0,0.0,0.0,6.877706,90.466288,806.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
217,1601455381,2020-09-30 08:43:01,0.0,0.0,0.0,0.0,0.0,0.0,26.571978,93.663805,83.0,0.261126,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
218,1601455381,2020-09-30 08:43:01,0.0,0.0,0.0,0.0,0.0,0.0,25.902212,93.663805,90.0,0.19819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
219,1601455381,2020-09-30 08:43:01,738064.4,51.519137,5.857951,31.0,1.0,0.0,29.414197,93.663805,60.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
220,1601455384,2020-09-30 08:43:04,738064.4,51.519137,5.857951,31.0,2.0,0.0,25.362015,91.616915,96.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
221,1601455384,2020-09-30 08:43:04,0.0,0.0,0.0,0.0,0.0,1000.0,28.999441,91.616915,63.0,0.533333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
222,1601455384,2020-09-30 08:43:04,0.0,0.0,0.0,0.0,0.0,1000.0,24.7899,91.616915,102.0,0.42766,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
223,1601455406,2020-09-30 08:43:26,738064.4,51.519137,5.857951,31.0,2.0,0.0,26.025448,21.617615,88.0,0.339467,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
224,1601455406,2020-09-30 08:43:26,0.0,0.0,0.0,0.0,0.0,0.0,15.246017000000002,21.617615,307.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
225,1601455406,2020-09-30 08:43:26,0.0,0.0,0.0,0.0,0.0,0.0,10.139262,21.617615,554.0,0.166667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
226,1601455409,2020-09-30 08:43:29,0.0,0.0,0.0,0.0,0.0,0.0,27.966067,16.48055,71.0,0.267755,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227,1601455409,2020-09-30 08:43:29,0.0,0.0,0.0,0.0,0.0,1000.0,25.697618,16.48055,92.0,0.8,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
228,1601455409,2020-09-30 08:43:29,738064.4,51.519137,5.857951,31.0,3.0,1000.0,28.105616,16.48055,70.0,0.533333,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
229,1601455412,2020-09-30 08:43:32,738064.4,51.519137,5.857951,31.0,1.0,16000.0,27.555465,95.474325,74.0,0.333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
230,1601455412,2020-09-30 08:43:32,0.0,0.0,0.0,0.0,0.0,0.0,26.125759,95.474325,87.0,0.4188,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
231,1601455412,2020-09-30 08:43:32,0.0,0.0,0.0,0.0,0.0,1000.0,25.830879,95.474325,90.0,0.480092,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
232,1601455415,2020-09-30 08:43:35,738064.4,51.519137,5.857951,31.0,2.0,0.0,28.874797,93.423715,64.0,0.326352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
233,1601455415,2020-09-30 08:43:35,0.0,0.0,0.0,0.0,0.0,0.0,28.610812,93.423715,66.0,0.261523,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
234,1601455415,2020-09-30 08:43:35,0.0,0.0,0.0,0.0,0.0,0.0,26.769846,93.423715,81.0,0.291804,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
235,1601455418,2020-09-30 08:43:38,0.0,0.0,0.0,0.0,0.0,0.0,21.390739,13.565343,151.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
236,1601455418,2020-09-30 08:43:38,0.0,0.0,0.0,0.0,0.0,1000.0,24.746495,13.565343,103.0,0.833333,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
237,1601455418,2020-09-30 08:43:38,738064.4,51.519137,5.857951,31.0,3.0,0.0,29.087732,13.565343,62.0,0.2728,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
238,1601455421,2020-09-30 08:43:41,0.0,0.0,0.0,0.0,0.0,0.0,31.658196000000004,96.225657,46.0,0.261924,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
239,1601455421,2020-09-30 08:43:41,0.0,0.0,0.0,0.0,0.0,0.0,27.954638,96.225657,71.0,0.214062,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
240,1601455421,2020-09-30 08:43:41,738064.4,51.519137,5.857951,31.0,1.0,0.0,31.947674,96.225657,44.0,0.4333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
241,1601455424,2020-09-30 08:43:44,738064.4,51.519137,5.857951,31.0,2.0,1.0,26.822627,92.18582,81.0,0.333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,1601455424,2020-09-30 08:43:44,0.0,0.0,0.0,0.0,0.0,0.0,30.480591,92.18582,53.0,0.29819,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
243,1601455424,2020-09-30 08:43:44,0.0,0.0,0.0,0.0,0.0,0.0,29.714683,92.18582,58.0,0.330621,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
244,1601455426,2020-09-30 08:43:46,738064.4,51.519137,5.857951,31.0,3.0,1.0,19.92058,21.37997,179.0,0.266667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,1601455426,2020-09-30 08:43:46,0.0,0.0,0.0,0.0,0.0,0.0,22.021275,21.37997,141.0,0.29819,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
246,1601455430,2020-09-30 08:43:50,738064.4,51.519137,5.857951,31.0,1.0,1000.0,31.470588,95.916004,47.0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
247,1601455430,2020-09-30 08:43:50,0.0,0.0,0.0,0.0,0.0,1000.0,28.768273,95.916004,64.0,0.566667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
248,1601455430,2020-09-30 08:43:50,0.0,0.0,0.0,0.0,0.0,1000.0,28.04387800000001,95.916004,70.0,0.566667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
249,1601455433,2020-09-30 08:43:53,0.0,0.0,0.0,0.0,0.0,0.0,28.378207,92.958145,67.0,0.22105,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
250,1601455433,2020-09-30 08:43:53,0.0,0.0,0.0,0.0,0.0,0.0,28.138289,92.958145,69.0,0.368749,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
251,1601455433,2020-09-30 08:43:53,738064.4,51.519137,5.857951,31.0,2.0,1000.0,29.422522,92.958145,60.0,0.466667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
252,1601455435,2020-09-30 08:43:55,738064.4,51.519137,5.857951,31.0,3.0,1001.0,17.586503,13.972725,235.0,0.4333329999999999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253,1601455435,2020-09-30 08:43:55,0.0,0.0,0.0,0.0,0.0,0.0,14.894451,13.972725,320.0,0.164856,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
254,1601455439,2020-09-30 08:43:59,738064.4,51.519137,5.857951,31.0,1.0,0.0,27.816224,22.067208,72.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
255,1601455439,2020-09-30 08:43:59,0.0,0.0,0.0,0.0,0.0,0.0,25.116386,22.067208,98.0,0.198469,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
256,1601455439,2020-09-30 08:43:59,0.0,0.0,0.0,0.0,0.0,1000.0,23.656186,22.067208,116.0,0.466667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
257,1601455442,2020-09-30 08:44:02,738064.4,51.519137,5.857951,31.0,2.0,0.0,22.855933,30.141022,128.0,0.213706,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
258,1601455442,2020-09-30 08:44:02,0.0,0.0,0.0,0.0,0.0,0.0,21.096118,30.141022,156.0,0.235303,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
259,1601455442,2020-09-30 08:44:02,0.0,0.0,0.0,0.0,0.0,0.0,16.910122,30.141022,254.0,0.191525,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
260,1601455445,2020-09-30 08:44:05,0.0,0.0,0.0,0.0,0.0,0.0,19.175363,92.677211,195.0,0.209771,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,1601455445,2020-09-30 08:44:05,738064.4,51.519137,5.857951,31.0,3.0,1001.0,16.210562,92.677211,275.0,0.5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,1601455445,2020-09-30 08:44:05,0.0,0.0,0.0,0.0,0.0,0.0,20.553964,92.677211,167.0,0.285088,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
263,1601455448,2020-09-30 08:44:08,738064.4,51.519137,5.857951,31.0,1.0,1000.0,24.997252,94.357047,100.0,0.833333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
264,1601455448,2020-09-30 08:44:08,0.0,0.0,0.0,0.0,0.0,1000.0,24.385546,94.357047,107.0,0.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
265,1601455448,2020-09-30 08:44:08,0.0,0.0,0.0,0.0,0.0,0.0,23.280887,94.357047,122.0,0.30425,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
266,1601455451,2020-09-30 08:44:11,738064.4,51.519137,5.857951,31.0,2.0,1.0,21.278333,91.78617,153.0,0.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,1601455451,2020-09-30 08:44:11,0.0,0.0,0.0,0.0,0.0,0.0,11.33734,91.78617,482.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
268,1601455453,2020-09-30 08:44:13,738064.4,51.519137,5.857951,31.0,3.0,0.0,16.959291,50.19721,252.0,0.2333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269,1601455453,2020-09-30 08:44:13,0.0,0.0,0.0,0.0,0.0,0.0,9.039287,50.19721,628.0,0.2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
270,1601455457,2020-09-30 08:44:17,738064.4,51.519137,5.857951,31.0,1.0,1000.0,28.052213,93.645225,70.0,0.833333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
271,1601455457,2020-09-30 08:44:17,0.0,0.0,0.0,0.0,0.0,1000.0,27.921482,93.645225,71.0,0.866667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
272,1601455457,2020-09-30 08:44:17,0.0,0.0,0.0,0.0,0.0,0.0,25.567534,93.645225,93.0,0.419689,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
273,1601455460,2020-09-30 08:44:20,738064.4,51.519137,5.857951,31.0,2.0,1000.0,28.841548,92.352858,64.0,0.766667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
274,1601455460,2020-09-30 08:44:20,0.0,0.0,0.0,0.0,0.0,1001.0,20.945918,92.352858,159.0,0.366667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
