,datetime(utc),total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity
93,2020-09-29 13:45:22,1601387122.0,,56201.137931034486,-3.658415037586207,2459.8776865998275,4.9594534915517245,86.39913827482758,,51.521628410434786,5.869676386869565,79.1609267646087,126.4113890606087,-3.561620148,8.520349172956521,-32.614252439043476,0.41856990939130434,,,,,,,,
94,2020-09-29 13:45:23,1601387123.0,,52395.64705882353,1.2555959360784312,3391.6540754731373,4.436653353137255,81.63982563607843,,51.52165067443478,5.869713455043478,80.18760851617392,119.54269028182608,-3.329531788956522,8.593069123304348,-32.715420300086954,0.4302001414782609,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
95,2020-09-29 13:45:24,1601387124.0,,52491.0,-7.26091766,470.60897827,1.08598076,-90.23079296,,51.521660625701756,5.869799925614035,79.81698578850877,125.81770051578948,-2.2910158342105262,8.358282083157896,-32.81565211105263,0.4324173507894737,,,,,,,,
96,2020-09-29 13:45:25,1601387125.0,,56678.0,-15.11894226,481.30209351,1.59790846,-90.64222079,,51.52164522307692,5.869662388888889,79.27660926179487,123.87719904692308,-2.2383927864102566,8.099767774957266,-32.848165593418805,0.42721443393162395,,,,,,,,
97,2020-09-29 13:45:26,1601387126.0,,56175.76,-4.7786004628,2899.8149804684003,7.0424921876,71.9789602436,,51.52165287042016,5.86969255512605,81.11959323100841,117.60567235957983,-1.9022903486554623,7.891814358235294,-32.64120752697479,0.429498805210084,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
98,2020-09-29 13:45:27,1601387127.0,,56945.0,-21.39956665,502.45913696,3.92176954,-92.55653968,,51.52166940082645,5.869729618347107,82.94525676859504,116.40703291545454,-2.929662419504132,8.384277399090909,-32.67805335933884,0.4186171794214876,,,,,,,,
99,2020-09-29 13:45:28,1601387128.0,,,,,,,,51.52171474613445,5.8697255521008405,85.26813956159664,118.30931132571428,-3.2763337885714288,8.58774579092437,-32.71714006932773,0.4281803959663866,,,,,,,,
100,2020-09-29 13:45:29,1601387129.0,,,,,,,,51.521725838319334,5.869675899663865,85.21567668512604,118.13779479193278,-5.63022962394958,8.653855085294119,-32.87930381193277,0.4134070400840336,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
101,2020-09-29 13:45:30,1601387130.0,,,,,,,,51.521742916581196,5.869652015470085,83.60094949923077,115.07601844042735,-4.077940841196581,8.652117393247863,-32.55723529367521,0.4010528251282051,,,,,,,,
102,2020-09-29 13:45:31,1601387131.0,,57507.6,0.07969665600000017,3066.70854492,24.94069018,-0.52668881,,51.52169691094017,5.869629421282051,87.61061327418804,107.22084171615384,-4.043253535299145,8.786237647692307,-32.36132913564103,0.40754308982905985,,,,,,,,
103,2020-09-29 13:45:32,1601387132.0,,54391.0,-26.479735288181818,1166.7687045004545,-0.5275007886363636,-64.34487854818182,,51.521702318362074,5.869774652586207,85.1346847587931,106.5611730075,-2.8716864105172415,8.514632874913794,-32.148403332068966,0.3976358380172414,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
104,2020-09-29 13:45:33,1601387133.0,,57693.0,-19.0315094,565.5725708,1.14260655,-95.31170187,,51.521732486752136,5.869782216837607,85.36734253094018,109.50309602205128,-2.9310301234188034,8.333007998205128,-32.13513353136752,0.3935197248717949,,,,,,,,
105,2020-09-29 13:45:34,1601387134.0,,53712.0,-13.25399017,576.07324219,1.15064238,-95.81806515,,51.52175715299145,5.869775840940171,87.01733587572649,111.33101606529915,-2.6581003937606837,8.11963964059829,-32.11705649606838,0.4159491286324786,,,,,,,,
106,2020-09-29 13:45:35,1601387135.0,,53855.2,4.9651916499999995,4251.748632814,4.65863767,89.47330869,,51.52174294629921,5.869551695433071,87.9136314003937,110.87233903433071,-3.064153502440945,8.204628796377952,-32.13315167771653,0.3939830466929134,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
107,2020-09-29 13:45:36,1601387136.0,,56744.65957446808,-2.1746104626595746,2391.417646692021,19.176083966595744,52.252564054148934,,51.52176357761905,5.8696326658730165,88.2225034815873,119.23545290142857,-2.6176664869047617,8.496804311666667,-32.00235917873016,0.42358165373015877,,,,,,,,
108,2020-09-29 13:45:37,1601387137.0,,56291.142857142855,-9.115575736,2233.375481306286,7.573432333428572,-3.869548619714291,,51.521747840461536,5.8695549435384615,88.74971376969232,123.66372734915385,-3.5416210186153845,8.554133276615385,-32.04259282615384,0.41919061953846154,,,,,,,,
109,2020-09-29 13:45:38,1601387138.0,,54440.0,-10.22999573,618.51959229,3.05988932,-98.31116821,,51.52170389865672,5.869490047910448,90.10603877313433,119.35049866902985,-2.740513011492537,8.373600027985074,-32.12208784873134,0.4163735726119403,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
110,2020-09-29 13:45:39,1601387139.0,,58687.0,-10.94097137,629.59265137,3.91723387,-98.71846721,,51.52168338259541,5.869398880229008,89.38441094351144,125.2392225042748,-4.214855932442748,8.706710788778626,-32.15486104244275,0.43220744709923664,,,,,,,,
111,2020-09-29 13:45:40,1601387140.0,,58534.6,-27.932069395999996,144.654760549,-1.460826178,123.283663159,,51.52163432879032,5.869417163790323,89.6527873525,128.6584747414516,-4.681999085241935,8.32589941298387,-31.99534702290323,0.4462626246774194,,,,,,,,
112,2020-09-29 13:45:41,1601387141.0,,55726.4,-5.2866733555000005,3609.402615356,8.777771091,84.9878890505,,51.521627072142856,5.869287372063492,93.1316943831746,126.18023494277779,-5.976092560714285,8.160832829365079,-31.92232162222222,0.43638215523809526,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
113,2020-09-29 13:45:42,1601387142.0,,58478.5,-5.026107786666667,1835.881449381667,4.71828344,54.206680164999995,,51.52164887731707,5.869321589349593,90.97521417333333,129.6591720113821,-5.262941434390243,8.365024076910569,-31.9592463796748,0.4519101719512195,,,,,,,,
114,2020-09-29 13:45:43,1601387143.0,,59278.0,-13.66226196,676.34466553,1.20329278,-99.73024522,,51.52160743024193,5.869268621532258,87.63576171790322,134.9855809941129,-4.7798841424193546,8.411324769838709,-31.94723815314516,0.45375848661290324,,,,,,,,
115,2020-09-29 13:45:44,1601387144.0,,58106.0,-14.864006043333333,1490.30763753,-0.6803535066666667,58.86009606000001,,51.52158587704,5.86931566696,88.89321702072,130.317377674,-5.2020071488,8.57181091616,-31.96243560784,0.45884337735999997,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
116,2020-09-29 13:45:45,1601387145.0,,59655.0,-16.67012787,701.40118408,0.46458328,-100.38191088,,51.52152908816,5.869297496240001,91.16110247672,130.01256586056002,-5.19074110504,8.25309595616,-32.1162700196,0.452532682,,,,,,,,
117,2020-09-29 13:45:46,1601387146.0,,59823.4,-2.077290344,3467.895910647,4.96811397,98.47330393,,51.52151514579365,5.869256216825397,93.05922403960318,129.10218059039684,-5.386085533015873,8.036496031111112,-32.10295310849206,0.4561092432539683,,,,,,,,
118,2020-09-29 13:45:47,1601387147.0,,58531.68493150685,-7.335840460342465,2644.732626301233,3.312681111849315,-40.862691848835624,,51.521483471889766,5.869263027952756,93.09428378992126,136.81056833976376,-6.2937668792125985,7.938163241811024,-31.941128347795274,0.4379721678740157,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
119,2020-09-29 13:45:48,1601387148.0,,56493.0,-21.25646973,740.5947876,0.53811101,-100.99227933,,51.521464757441855,5.869223226821705,93.1728736812403,136.58374940488372,-6.990796292713178,7.992879816666666,-32.004162514883724,0.4397334434883721,,,,,,,,
120,2020-09-29 13:45:49,1601387149.0,,,,,,,,51.52144888181818,5.869261202066116,91.86482352661157,131.8872564446281,-7.345494870909091,8.268222236198348,-31.935141980991737,0.44706035958677687,,,,,,,,
121,2020-09-29 13:45:50,1601387150.0,,,,,,,,51.52145070669421,5.869294392231405,90.92723956966941,130.97171600181818,-7.299075310495867,8.209067939504132,-31.876818160413222,0.4390457223966942,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
122,2020-09-29 13:45:51,1601387151.0,,,,,,,,51.52149968888889,5.869288982051281,90.12914942495726,126.66875034726496,-7.120380958547009,8.040586903418804,-32.003516824273504,0.4361956971794872,,,,,,,,
123,2020-09-29 13:45:52,1601387152.0,,,,,,,,51.52153288513274,5.869315063893805,86.75807022433628,129.27807570752213,-6.021421253893806,8.037542891769911,-31.951553209469026,0.45643933867256636,,,,,,,,
124,2020-09-29 13:45:53,1601387153.0,,,,,,,,51.521497396608694,5.869269731913043,87.16604657417392,124.15968893686956,-6.093809196347826,8.130779736956521,-32.054383916347824,0.4511502709565217,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
125,2020-09-29 13:45:54,1601387154.0,,57231.0,-15.58396912,814.93823242,1.08943705,-103.70769109,,51.52150684761062,5.869366921504425,88.32909204309735,130.2140303417699,-5.645327383097345,8.424395680088496,-31.949546408318586,0.4531486088495575,,,,,,,,
126,2020-09-29 13:45:55,1601387155.0,,,,,,,,51.52149646008475,5.869457208305085,88.55158150533899,136.78190413957628,-4.868554328898305,8.56000332661017,-31.82383482313559,0.4341503259322034,,,,,,,,
127,2020-09-29 13:45:56,1601387156.0,,,,,,,,51.521526577631576,5.869534095877192,85.11608629122807,141.42354302657895,-3.9879324153508775,8.741513555000001,-31.643392896929825,0.43770808149122803,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
128,2020-09-29 13:45:57,1601387157.0,,57807.38888888889,-16.163593151666667,1918.6456247964816,5.5842861746296295,173.14274308537037,,51.521516007288135,5.869388632881355,88.01197202271186,144.58536759050847,-5.409178278050847,9.191556291271187,-31.636634114915253,0.4302754694915254,,,,,,,,
129,2020-09-29 13:45:58,1601387158.0,,61957.444444444445,-16.388638813333333,1983.0745559,0.4461728100000004,131.97330486444446,,51.52154725965517,5.869403149224138,88.71823676146552,134.73964677965517,-5.264824893103449,9.486723551810346,-31.72233466387931,0.4410431448275862,,,,,,,,
130,2020-09-29 13:45:59,1601387159.0,,58170.607142857145,0.3347884589285713,3070.303366525,4.341679952142857,97.54692984464285,,51.52153649298387,5.869291362822581,87.03000945556452,137.81009797104838,-6.028854521532258,9.395130412741935,-31.616341682741933,0.4317698211290323,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
131,2020-09-29 13:46:00,1601387160.0,,62405.0,-81.56259918,2.48446655,2.81596213,71.47330318,,51.5215473608,5.8694215738399995,87.51418702696,135.8720303076,-6.49651967496,9.53747646696,-31.185102264239998,0.4242870916,,,,,,,,
132,2020-09-29 13:46:01,1601387161.0,,,,,,,,51.521595241322316,5.869450879421488,88.6288599601653,142.42919744892563,-6.037979420413223,9.578707767851238,-30.955556696033057,0.43236799785123964,,,,,,,,
133,2020-09-29 13:46:02,1601387162.0,,62464.61538461538,-3.356727306923077,1936.0001608046152,7.843061549038461,70.17580023365385,,51.52159506194915,5.8694688777118635,85.28974603889831,137.57928171788137,-5.424071670169492,10.109754373135594,-30.64840973016949,0.45826890169491524,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
134,2020-09-29 13:46:03,1601387163.0,,60406.818181818184,-12.748499784545457,2018.5792236336363,5.398148887272726,47.74603798909091,,51.52157564773437,5.86940007421875,86.4305777678125,145.4305404846875,-6.868199527421875,10.038815079921875,-30.887125789765623,0.45127846875,,,,,,,,
135,2020-09-29 13:46:04,1601387164.0,,59531.0,-1.98339844,4550.56103516,-5.15822844,-149.02669795,,51.5215963689394,5.869351558863636,86.33240269393939,144.13842925295455,-6.110273163257576,10.170498162727274,-30.73217701159091,0.4522416637878788,,,,,,,,
136,2020-09-29 13:46:05,1601387165.0,,59906.333333333336,0.27751159666666664,2883.2213541666665,4.43350268,89.47330869,,51.5215800855303,5.869450289469697,85.28158482901515,140.54909545590908,-8.388516293333334,10.337384999772727,-30.676017414166665,0.4572456575757576,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
137,2020-09-29 13:46:06,1601387166.0,,63650.0,6.79291534,194.50590515,-0.44875079,41.00220097,,51.521604899692306,5.869498282,82.52153723046153,142.95889133246152,-8.302110346153846,10.893390481846154,-30.53837347753846,0.47353753876923077,,,,,,,,
138,2020-09-29 13:46:07,1601387167.0,,64025.0,-52.52690506,131.242387055,-2.66204762,15.22331163,,51.52157987120301,5.869428959172932,85.16091976225563,141.06759293593984,-6.938219337218046,10.501519330300752,-30.565195986766916,0.47176814721804516,,,,,,,,
139,2020-09-29 13:46:08,1601387168.0,,63440.04054054054,-2.192548158851351,2740.5027080329733,17.684990274797297,94.3706758214865,,51.521572172499994,5.869308063712121,86.70872121030304,147.89620223901517,-5.803487000454545,10.784581461515153,-30.66936108568182,0.4825235018939394,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
140,2020-09-29 13:46:09,1601387169.0,,64743.0,10.89093018,4682.22265625,36.20107494,3.97331132,,51.521559137846154,5.869298818307692,86.33546642769231,140.31872452,-5.869902521923077,10.982664043923078,-30.67446676415385,0.49238442046153846,,,,,,,,
141,2020-09-29 13:46:10,1601387170.0,,61215.0,-60.64609909,3.19290042,28.83345917,1.51725581,,51.52157649815384,5.869381584923077,83.56802739446154,144.50970102992306,-5.2785804142307695,11.214557041692307,-30.764986537230772,0.5096096843846154,,,,,,,,
142,2020-09-29 13:46:11,1601387171.0,,,,,,,,51.52160105015152,5.869503750833333,82.73007422931818,147.26517797022728,-5.036106774393939,11.224134673484848,-31.04329097621212,0.5077008165909092,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
143,2020-09-29 13:46:12,1601387172.0,,61545.5,-32.664295200000005,98.58366454,4.6278700950000005,-2.999051625,,51.521580332985074,5.869368680597015,85.18651525485075,146.1689779861194,-3.262790886119403,10.767601331791045,-31.442544339029855,0.48828731776119405,,,,,,,,
144,2020-09-29 13:46:13,1601387173.0,,64958.88524590164,-2.5653990449180326,2912.1476433983603,15.30789565409836,-77.46931447360656,,51.52155107288888,5.8694308811111116,86.02185218533333,143.55305826199998,-4.567044603703704,10.652614679333333,-31.441973029555555,0.49103915903703704,,,,,,,,
145,2020-09-29 13:46:14,1601387174.0,,,,,,,,51.52152711913669,5.869425981654676,84.85137637589928,149.92199748453237,-2.737498198705036,11.282870441798561,-31.20768007791367,0.4663970071223022,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
146,2020-09-29 13:46:15,1601387175.0,,,,,,,,51.521494871875,5.869401577569445,87.606534228125,138.576083415,-2.355947485972222,11.173951308194445,-31.204956557916667,0.4601551925694445,,,,,,,,
147,2020-09-29 13:46:16,1601387176.0,,,,,,,,51.521499360753424,5.869382911712329,88.76488901842465,139.25537370315067,-1.4730663423287669,11.148489440136986,-31.608022872808217,0.4741322437671233,,,,,,,,
148,2020-09-29 13:46:17,1601387177.0,,62456.54666666667,3.1731755572,2948.4358007813335,4.488129574533334,88.15330872,,51.521493906799996,5.869284391466667,88.18655426273334,148.72295382206667,-2.157725578,11.7536073632,-31.775133184,0.477078891,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
149,2020-09-29 13:46:18,1601387178.0,,64558.779661016946,-2.918703887966102,2708.3470185174574,13.105954167118645,51.71394353084745,,51.521536886423846,5.8692889939072845,86.01575413847682,145.1790047055629,-1.2262786415231788,11.738275968741721,-31.658798799139074,0.49271928986754965,,,,,,,,
150,2020-09-29 13:46:19,1601387179.0,,66562.0,-8.11407089125,2068.7708549475,13.3727488875,-81.38001651375001,,51.52154953344156,5.869306214025974,85.23716724876623,150.07287259837662,-1.5668127562987013,11.518226367532467,-31.69480415474026,0.505781587987013,,,,,,,,
151,2020-09-29 13:46:20,1601387180.0,,,,,,,,51.52154066578947,5.86930965243421,84.06370837427632,145.8752737513158,-0.9175598295394737,11.65757579631579,-31.57741320736842,0.5127755334868421,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
152,2020-09-29 13:46:21,1601387181.0,,66924.0,-60.43648529,112.89643443,1.234670245,-23.02668943,,51.521531314934215,5.869297089473684,83.80650141618422,145.72267006894737,0.3384662456578948,11.681321259013158,-31.28672230855263,0.5171301292105263,,,,,,,,
153,2020-09-29 13:46:22,1601387182.0,,,,,,,,51.52154365974026,5.869323608896104,86.73256174233767,136.989095335974,0.05862374019480513,10.993879347207793,-31.130078848506496,0.5120211127272728,,,,,,,,
154,2020-09-29 13:46:23,1601387183.0,,64195.0,-9.858283996666666,1746.9623311366668,12.307997241666667,129.97902397,,51.5215491666242,5.869330986815287,85.39030980687899,143.16998154611466,-1.3073704335031846,10.626401539363059,-30.922254040254778,0.5050460187261147,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
155,2020-09-29 13:46:24,1601387184.0,,67027.72727272728,-10.041044235,2403.516568562727,6.588442988181819,86.20057677409092,,51.52154691515723,5.869334255408805,85.33339100823899,142.46122849314463,-0.984946260754717,10.927198614842768,-31.24510576754717,0.5028364493710692,,,,,,,,
156,2020-09-29 13:46:25,1601387185.0,,67585.0,-42.94794464,236.9432373,2.43133219,-36.52668981,,51.52155164139072,5.869274091721855,83.49674079013245,141.57176388430463,-2.15181696410596,11.431482329602648,-31.051188740860926,0.5094906852980132,,,,,,,,
157,2020-09-29 13:46:26,1601387186.0,,64109.0,-42.01413727,239.31974792,0.55439274,-41.02669494,,51.52155904467105,5.869365331842105,85.01091971315789,142.8475470429605,-1.1649694566447366,11.223114365328946,-30.988668617697368,0.5027764767105264,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
158,2020-09-29 13:46:27,1601387187.0,,64404.269230769234,-2.673522948846154,2952.7164086288462,4.680697971153847,89.99253966153847,,51.52157047091503,5.869372968954248,84.78005228130719,138.57330233496734,-1.2222458496732025,11.305588679019607,-30.884829677320262,0.49947651124183007,,,,,,,,
159,2020-09-29 13:46:28,1601387188.0,,68236.66666666667,1.1378321242937854,2691.7928385077967,14.434961930677966,96.3267884038983,,51.52154672146666,5.869455649333333,83.94269512833334,141.32489252366668,-0.3655986614666666,11.4078395226,-30.688297398733333,0.519636113,,,,,,,,
160,2020-09-29 13:46:29,1601387189.0,,67338.66666666667,-34.792663573333336,1085.4804089866668,7.804265333333333,0.07486984333333406,,51.521584272837835,5.869413359189189,84.01576979243242,141.3823613460811,0.3335595583108109,11.256988227499999,-30.75188525932432,0.5157673104054054,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
161,2020-09-29 13:46:30,1601387190.0,,64864.25,-40.5451793675,255.7191693775,9.720830795000001,-55.1089965275,,51.5216030627451,5.869534510718954,85.66076480300654,143.31730822496732,0.08581508150326776,11.209562985882354,-30.663255903529414,0.4933713449019608,,,,,,,,
162,2020-09-29 13:46:31,1601387191.0,,65354.65789473684,-0.03680199131578934,3867.2951622328947,-4.291114914210526,116.28280046473685,,51.521628273666664,5.869582423133334,86.05410300106666,141.20269740586667,0.18899632266666652,11.253692284,-30.445373764133333,0.4903201538666667,,,,,,,,
163,2020-09-29 13:46:32,1601387192.0,,65559.75,-43.74518013,264.0544158825,11.6329344825,-62.9069402075,,51.52161017186667,5.869631213933333,88.40754565593333,136.6637818225333,0.34721881413333333,11.056923457733333,-30.606721827,0.49527784140000003,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
164,2020-09-29 13:46:33,1601387193.0,,66281.83,-4.2909683225999995,3496.24437439,4.3383120779999995,114.08361750009999,,51.52158780736111,5.8695271163194445,86.73138462881944,141.95248787465277,-0.2241980517361111,10.844459068402777,-30.281872404861115,0.4979519251388889,,,,,,,,
165,2020-09-29 13:46:34,1601387194.0,,69608.2,1.589539337,3154.371548463,3.5944694420000003,87.827161163,,51.52159804866197,5.869601653732394,85.97962626330985,140.93278562366197,0.27153833619718315,10.97710391809859,-30.31879457253521,0.49516205661971835,,,,,,,,
166,2020-09-29 13:46:35,1601387195.0,,67130.675,-2.190067864,3227.873146057,4.433860167,94.26530280275,,51.52157788394558,5.869587268095239,88.65853532496598,138.43017848183672,-0.4069195271428572,10.845350479659864,-30.408685048299322,0.4873690810884354,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
167,2020-09-29 13:46:36,1601387196.0,,67422.0,-59.11719894,9.71074867,0.7940699999999999,-72.52669582,,51.52161004606666,5.8693918186,88.63247847586666,139.72376024426666,-1.2014927398666666,10.536864837066668,-30.686867803,0.4739582558666667,,,,,,,,
168,2020-09-29 13:46:37,1601387197.0,,70632.5,2.5288887,454.72363281500003,-0.252942395,-71.90564693,,51.5216309712,5.8693404924,87.84652757086666,137.9869926836,-1.8758916042000002,10.886775840133334,-31.003446121133337,0.45480483833333335,,,,,,,,
169,2020-09-29 13:46:38,1601387198.0,,67746.0,-52.4099865,7.5236862900000006,34.92456125,-76.808091265,,51.521607060738255,5.869293379328859,89.80386027563759,134.3189378014094,-3.047765619463087,10.89177359181208,-31.109568090402686,0.43849267590604024,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
170,2020-09-29 13:46:39,1601387199.0,,71376.75,2.46325302125,2795.2178268425,21.6105212275,-9.84121397,,51.521585889310344,5.869191754758621,87.02476661972413,135.2847576408276,-2.326309756689655,10.906268905172414,-31.544197740413797,0.44829241406896553,,,,,,,,
171,2020-09-29 13:46:40,1601387200.0,,71352.14285714286,5.57906741047619,2808.1028122680955,4.623227061904761,85.67794616238095,,51.52155977613333,5.8692738048,91.27076328266666,133.59885368173335,-0.8951028439333334,10.872548197933334,-31.83838005093333,0.4165133848,,,,,,,,
172,2020-09-29 13:46:41,1601387201.0,,71709.0,16.19400787,519.35784912,0.23198375,-81.14599887,,51.521550966438355,5.869118824520547,90.25774333308219,136.11741225226027,-1.8125405803424657,11.084237667054794,-31.66166619061644,0.4390652739726028,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
173,2020-09-29 13:46:42,1601387202.0,,68497.0,16.52985382,535.13739014,0.50103216,-82.10298844,,51.5215422817931,5.869106255931034,92.39083361434483,136.6789333064138,-1.2521826808275864,11.213197790551723,-31.774364287310345,0.4399967753103448,,,,,,,,
174,2020-09-29 13:46:43,1601387203.0,,69107.85714285714,1.2401994985714284,3136.4136962885714,3.7903197900000003,72.40774585285713,,51.5215656804698,5.869175084765101,91.81030962536913,136.18109138369127,-2.5677204039597314,11.244683148255033,-31.48799443100671,0.43560603563758393,,,,,,,,
175,2020-09-29 13:46:44,1601387204.0,,71969.80508474576,-11.28570731237288,1985.937451896356,13.010352333559323,44.13860038372882,,51.5215663910274,5.869146487328767,90.87106314726027,132.83120585527396,-2.5353042727397264,11.308646573424658,-31.391403329246575,0.42998430397260273,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
176,2020-09-29 13:46:45,1601387205.0,,72741.0,8.97234344,583.60577393,0.29006146,-85.68347732,,51.521579981310346,5.8691751631034474,88.59880164524138,139.46422795772412,-2.7159734751034486,11.004486041103448,-31.40279293737931,0.4445106887586207,,,,,,,,
177,2020-09-29 13:46:46,1601387206.0,,69027.0,9.47695923,600.37115479,0.40693958,-86.75234068,,51.52159088141843,5.8691071312765954,87.19378773652483,132.5774751339007,-3.1588677046808513,10.992946006099292,-31.548201757092198,0.45693266808510635,,,,,,,,
178,2020-09-29 13:46:47,1601387207.0,,69450.89655172414,1.49909789,4109.549100678621,-5.011853573448276,160.30529526568964,,51.5215788225,5.869158794857142,83.730225368,130.30486578785715,-3.6151781838571426,10.610218485785715,-31.50410205314286,0.45292127449999997,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
179,2020-09-29 13:46:48,1601387208.0,,73063.13636363637,1.4643114263636363,4238.508716929091,-5.119602744545454,151.05764780454544,,51.52154988,5.869021110915493,83.4534364124648,132.07772914147887,-2.890686045140845,10.47661643471831,-31.560821667746477,0.451816677887324,,,,,,,,
180,2020-09-29 13:46:49,1601387209.0,,71555.07284768212,-1.7849898182781456,3261.5883473784106,4.547423939735099,-41.005461203576154,,51.52162772692308,5.868834677552448,87.40184231615385,131.6933198576923,-2.7608762934965037,10.155345964965036,-30.745870923916083,0.4433921842657343,,,,,,,,
181,2020-09-29 13:46:50,1601387210.0,,73795.57142857143,2.6191837374603173,4248.466041202064,-5.31890779,165.97330581,,51.52162677950355,5.868943829007092,90.44272339333334,131.68458081666665,-3.963290285815603,9.496197282411346,-30.74426951319149,0.4506663345390071,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
182,2020-09-29 13:46:51,1601387211.0,,,,,,,,51.52154827066176,5.868956701838235,88.99189212249999,127.30587063845587,-3.8131785074264704,9.481120103897059,-30.283753844191178,0.4461374747058824,,,,,,,,
183,2020-09-29 13:46:52,1601387212.0,,74317.06666666667,1.6622690839999998,4252.773697917667,-5.30614644,165.97330581,,51.521229721560694,5.869900517630057,78.12004434757225,156.44249211965317,-2.57090656300578,11.274127327398844,-23.584103380462427,0.3687376858381503,,,,,,,,
184,2020-09-29 13:46:53,1601387213.0,,70494.0,-2.16519165,4478.17382813,-5.28214558,161.85054774,,51.521267806936415,5.869889842716763,76.5874105782659,156.63539422861274,-2.3549657511560693,11.117110951098265,-23.550336804566477,0.37328124121387285,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
185,2020-09-29 13:46:54,1601387214.0,,73110.98039215687,2.748835245882353,4109.011680453921,0.249849128627451,13.864989695490191,,51.52127878265895,5.869891632023121,75.6368721634104,144.73606861531792,-1.030457454450867,11.730609118843931,-23.242246307976878,0.37797197080924855,,,,,,,,
186,2020-09-29 13:46:55,1601387215.0,,70862.45,4.934192658500001,4466.096679688,-5.28888783,158.801979678,,51.52126239554285,5.8698212625714286,74.66916190148571,142.68547240108572,-2.4020587098857145,11.640916795428572,-23.332753491942857,0.37096253514285715,,,,,,,,
187,2020-09-29 13:46:56,1601387216.0,,75022.5,2.837310795,4560.801513675,-5.30745655,159.86772352,,51.521281467329544,5.86980142721591,77.46290111886364,138.24967267965908,-2.768909986988636,11.751337532897729,-23.21030709943182,0.36307309113636366,51.52147,5.87056833,31.0,-155.77670288,0.0,1.65806283,0.0,100.0
188,2020-09-29 13:46:57,1601387217.0,,,,,,,,51.521268660760235,5.869815548713451,75.80867243467836,139.71660820362573,-2.980977488479532,11.732802843333333,-22.928959115730994,0.346733148245614,,,,,,,,
189,2020-09-29 13:46:58,1601387218.0,,,,,,,,51.52124972761904,5.869760453095238,76.08683540654762,143.53386317529763,-2.4498164838690477,11.61414248232143,-22.757666428809525,0.35187381029761905,,,,,,,,
